trading_day_id,dow,side,asia_quartile,tp_mode,tp_pips,rr_fixed,entry_time,entry_price,stop_price,take_profit,exit_time,exit_price,exit_reason,r_multiple,mfe_R,contain_streak,resolve_streak,asia_contains_prev_ny,asia_resolves_prev_ny
2024-01-03,Thursday,up_sweep,Q3,auto,12.299999999999999,1.5,2024-01-04 01:00:00,1.09275,1.09193,1.0939800000000002,2024-01-04 02:40:00,1.0939800000000002,TP,1.5,3.463414634146285,2.0,0.0,True,False
2024-01-04,Friday,down_sweep,Q3,auto,12.299999999999999,1.5,2024-01-05 01:00:00,1.09369,1.09451,1.09246,2024-01-05 02:44:00,1.09246,TP,1.5,4.085365853658493,3.0,0.0,True,False
2024-01-09,Wednesday,down_sweep,Q3,auto,12.299999999999999,1.5,2024-01-10 01:52:00,1.09251,1.0933300000000001,1.09128,2024-01-10 02:23:00,1.0933300000000001,SL,-1.0,0.2804878048782616,2.0,0.0,True,False
2024-01-31,Thursday,down_sweep,Q4,auto,16.9999999999995,1.5,2024-02-01 01:16:00,1.08012,1.0812533333333332,1.07842,2024-02-01 02:24:00,1.07842,TP,1.5,1.879411764705907,2.0,0.0,True,False
2024-02-08,Friday,down_sweep,Q1,auto,10.100000000001,1.5,2024-02-09 01:00:00,1.07706,1.0777333333333332,1.0760499999999997,2024-02-09 02:13:00,1.0777333333333332,SL,-1.0,0.1039603960396152,2.0,0.0,True,False
2024-02-13,Wednesday,up_sweep,Q3,auto,12.299999999999999,1.5,2024-02-14 01:00:00,1.0715,1.0706799999999999,1.07273,2024-02-14 02:03:00,1.0706799999999999,SL,-1.0,0.43902439024407075,2.0,0.0,True,False
2024-02-20,Wednesday,up_sweep,Q1,auto,10.100000000001,1.5,2024-02-21 01:01:00,1.08141,1.0807366666666667,1.0824200000000002,2024-02-21 02:34:00,1.0807366666666667,SL,-1.0,0.13366336633650677,2.0,0.0,True,False
2024-02-27,Wednesday,down_sweep,Q2,auto,9.100000000000499,1.5,2024-02-28 01:00:00,1.0828,1.0834066666666666,1.08189,2024-02-28 02:29:00,1.08189,TP,1.5,3.230769230768991,2.0,0.0,True,False
2024-03-05,Wednesday,up_sweep,Q4,auto,16.9999999999995,1.5,2024-03-06 01:01:00,1.08558,1.0844466666666668,1.08728,2024-03-06 03:54:00,1.08728,TP,1.5,1.6147058823529872,2.0,0.0,True,False
2024-03-19,Wednesday,up_sweep,Q2,auto,9.100000000000499,1.5,2024-03-20 01:03:00,1.08658,1.0859733333333335,1.08749,2024-03-20 03:03:00,1.0859733333333335,SL,-1.0,1.021978021977707,2.0,0.0,True,False
