trading_day_id,side,sweep_time,sweep_level,london_end,max_extension,reverted_inside_by_end,time_to_revert_min,max_adverse,max_favorable,asia_high,asia_low
2020-01-01,down_sweep,2020-01-02 01:00:00,1.12157,2020-01-02 03:59:00,0.0012099999999999334,False,,0.0012099999999999334,-0.00019999999999997797,1.12244,1.12157
2020-01-02,down_sweep,2020-01-03 01:00:00,1.11698,2020-01-03 03:59:00,0.0019299999999999873,False,68.0,0.0019299999999999873,0.00017000000000000348,1.11784,1.11698
2020-01-05,down_sweep,2020-01-06 01:11:00,1.116,2020-01-06 03:59:00,0.0002900000000001235,False,17.0,0.0002900000000001235,0.0019899999999999363,1.11685,1.116
2020-01-06,down_sweep,2020-01-07 01:00:00,1.11891,2020-01-07 03:59:00,0.0016500000000001513,False,50.0,0.0016500000000001513,5.999999999994898e-05,1.1197,1.11891
2020-01-07,down_sweep,2020-01-08 01:00:00,1.11525,2020-01-08 03:59:00,0.0022400000000000198,False,25.0,0.0022400000000000198,0.00024000000000001798,1.11682,1.11525
2020-01-08,up_sweep,2020-01-09 02:43:00,1.11195,2020-01-09 03:59:00,8.999999999992347e-05,True,0.0,8.999999999992347e-05,0.0014399999999998858,1.11195,1.11091
2020-01-09,up_sweep,2020-01-10 01:01:00,1.11094,2020-01-10 03:59:00,0.00015999999999993797,False,0.0,0.00015999999999993797,0.0016199999999999548,1.11094,1.1102
2020-01-12,up_sweep,2020-01-13 01:00:00,1.11214,2020-01-13 03:59:00,0.0008799999999999919,False,145.0,0.0008799999999999919,0.00013999999999980695,1.11214,1.11159
2020-01-13,up_sweep,2020-01-14 01:33:00,1.11421,2020-01-14 03:59:00,0.0002300000000001745,True,6.0,0.0002300000000001745,0.0008799999999999919,1.11421,1.11312
2020-01-14,up_sweep,2020-01-15 01:00:00,1.11311,2020-01-15 03:59:00,0.0005699999999999594,True,95.0,0.0005699999999999594,0.0012600000000000389,1.11311,1.1127
2020-01-15,down_sweep,2020-01-16 01:00:00,1.11523,2020-01-16 03:59:00,0.0007800000000000029,True,62.0,0.0007800000000000029,0.001140000000000141,1.1158,1.11523
2020-01-16,up_sweep,2020-01-17 01:42:00,1.11392,2020-01-17 03:59:00,0.00018999999999991246,True,2.0,0.00018999999999991246,0.0005299999999999194,1.11392,1.11339
2020-01-19,up_sweep,2020-01-20 01:03:00,1.10985,2020-01-20 03:59:00,0.00038000000000004697,False,70.0,0.00038000000000004697,0.0009900000000000464,1.10985,1.10924
2020-01-20,up_sweep,2020-01-21 01:08:00,1.10968,2020-01-21 03:59:00,5.0000000000105516e-05,True,1.0,5.0000000000105516e-05,0.0010399999999999299,1.10968,1.10887
2020-01-21,down_sweep,2020-01-22 02:22:00,1.10776,2020-01-22 03:59:00,0.00026999999999999247,True,4.0,0.00026999999999999247,0.0008399999999999519,1.10868,1.10776
2020-01-23,down_sweep,2020-01-24 01:00:00,1.10506,2020-01-24 03:59:00,0.0007999999999999119,False,118.0,0.0007999999999999119,0.0011100000000001664,1.10556,1.10506
2020-01-26,up_sweep,2020-01-27 02:17:00,1.10348,2020-01-27 03:59:00,0.00026999999999999247,True,3.0,0.00026999999999999247,0.0009500000000000064,1.10348,1.10245
2020-01-27,down_sweep,2020-01-28 02:01:00,1.10172,2020-01-28 03:59:00,0.000460000000000127,True,0.0,0.000460000000000127,0.0006299999999999084,1.10252,1.10172
2020-01-28,down_sweep,2020-01-29 01:00:00,1.10159,2020-01-29 03:59:00,0.0016300000000000203,False,10.0,0.0016300000000000203,5.999999999994898e-05,1.10276,1.10159
2020-01-29,down_sweep,2020-01-30 01:32:00,1.1011,2020-01-30 03:59:00,0.00041000000000002146,True,0.0,0.00041000000000002146,0.0007800000000000029,1.10171,1.1011
2020-01-30,down_sweep,2020-01-31 01:00:00,1.10266,2020-01-31 03:59:00,0.0009799999999999809,False,104.0,0.0009799999999999809,0.00035999999999991594,1.10336,1.10266
2020-02-02,down_sweep,2020-02-03 02:12:00,1.10799,2020-02-03 03:59:00,0.0015700000000000713,False,,0.0015700000000000713,7.00000000000145e-05,1.1089,1.10799
2020-02-03,down_sweep,2020-02-04 01:00:00,1.10592,2020-02-04 03:59:00,0.0010399999999999299,False,2.0,0.0010399999999999299,0.00045000000000006146,1.10641,1.10592
2020-02-04,down_sweep,2020-02-05 01:00:00,1.10397,2020-02-05 03:59:00,0.0005199999999998539,True,110.0,0.0005199999999998539,0.0008200000000000429,1.10449,1.10397
2020-02-05,up_sweep,2020-02-06 01:53:00,1.10005,2020-02-06 03:59:00,0.0013300000000000534,True,1.0,0.0013300000000000534,0.0006599999999998829,1.10005,1.09943
2020-02-06,down_sweep,2020-02-07 01:52:00,1.09776,2020-02-07 03:59:00,0.0020999999999999908,False,0.0,0.0020999999999999908,9.999999999998899e-05,1.09831,1.09776
2020-02-09,up_sweep,2020-02-10 01:00:00,1.09532,2020-02-10 03:59:00,0.00041000000000002146,True,15.0,0.00041000000000002146,0.0008500000000000174,1.09532,1.0948
2020-02-10,down_sweep,2020-02-11 02:02:00,1.09078,2020-02-11 03:59:00,0.000220000000000109,True,0.0,0.000220000000000109,0.0007399999999999629,1.09152,1.09078
2020-02-11,down_sweep,2020-02-12 01:00:00,1.09108,2020-02-12 03:59:00,0.0013600000000000279,False,94.0,0.0013600000000000279,0.0014699999999998603,1.09196,1.09108
2020-02-12,down_sweep,2020-02-13 01:00:00,1.0871,2020-02-13 03:59:00,0.00014999999999987246,False,0.0,0.00014999999999987246,0.0016599999999999948,1.08764,1.0871
2020-02-13,up_sweep,2020-02-14 02:40:00,1.08416,2020-02-14 03:59:00,0.00017000000000000348,False,2.0,0.00017000000000000348,0.0009399999999999409,1.08416,1.08271
2020-02-16,up_sweep,2020-02-17 02:57:00,1.08411,2020-02-17 03:59:00,0.0005100000000000104,False,2.0,0.0005100000000000104,0.00038999999999989043,1.08411,1.08334
