trading_day_id,side,sweep_time,sweep_level,london_end,max_extension,reverted_inside_by_end,time_to_revert_min,max_adverse,max_favorable,asia_high,asia_low
2019-01-01,up_sweep,2019-01-02 01:00:00,1.14626,2019-01-02 03:59:00,0.003409999999999913,True,130.0,0.003409999999999913,0.0034000000000000696,1.14626,1.14457
2019-01-02,up_sweep,2019-01-03 01:00:00,1.13525,2019-01-03 03:59:00,0.003129999999999855,False,,0.003129999999999855,-0.00014999999999987246,1.13525,1.13099
2019-01-03,down_sweep,2019-01-04 01:00:00,1.13893,2019-01-04 03:59:00,0.0006099999999999994,True,0.0,0.0006099999999999994,0.0027399999999999647,1.14118,1.13893
2019-01-06,up_sweep,2019-01-07 01:00:00,1.14229,2019-01-07 03:59:00,0.0017300000000000093,False,0.0,0.0017300000000000093,0.0012900000000000134,1.14229,1.14046
2019-01-07,down_sweep,2019-01-08 01:00:00,1.1447,2019-01-08 03:59:00,0.0013900000000000023,True,14.0,0.0013900000000000023,0.0008500000000000174,1.14844,1.1447
2019-01-08,up_sweep,2019-01-09 02:28:00,1.1466,2019-01-09 03:59:00,0.0012399999999999078,True,1.0,0.0012399999999999078,0.0005300000000001415,1.1466,1.14537
2019-01-09,up_sweep,2019-01-10 01:00:00,1.15607,2019-01-10 03:59:00,6.000000000017103e-05,False,0.0,6.000000000017103e-05,0.003229999999999844,1.15607,1.15433
2019-01-10,up_sweep,2019-01-11 01:00:00,1.15227,2019-01-11 03:59:00,0.0009300000000000974,False,23.0,0.0009300000000000974,0.0005599999999998939,1.15227,1.15058
2019-01-13,up_sweep,2019-01-14 01:00:00,1.14772,2019-01-14 03:59:00,0.00048000000000003595,True,14.0,0.00048000000000003595,0.0022800000000000598,1.14772,1.14596
2019-01-14,down_sweep,2019-01-15 02:55:00,1.14714,2019-01-15 03:59:00,0.0018200000000001548,False,0.0,0.0018200000000001548,0.00028999999999990145,1.14896,1.14714
2019-01-15,down_sweep,2019-01-16 02:36:00,1.13966,2019-01-16 03:59:00,0.0005199999999998539,False,10.0,0.0005199999999998539,0.0025000000000001688,1.14142,1.13966
2019-01-16,down_sweep,2019-01-17 01:00:00,1.1394,2019-01-17 03:59:00,0.0022699999999999942,True,165.0,0.0022699999999999942,0.00043999999999999595,1.14005,1.1394
2019-01-17,down_sweep,2019-01-18 01:04:00,1.13881,2019-01-18 03:59:00,1.0000000000065512e-05,True,0.0,1.0000000000065512e-05,0.0012499999999999734,1.13997,1.13881
