trading_day_id,side,sweep_time,sweep_level,london_end,max_extension,reverted_inside_by_end,time_to_revert_min,max_adverse,max_favorable,asia_high,asia_low,dow,hour,asia_range,asia_quartile,contain_streak,resolve_streak,asia_contains_prev_ny,asia_resolves_prev_ny
2019-01-01,up_sweep,2019-01-02 01:00:00,1.14626,2019-01-02 03:59:00,0.0034099999999999,True,130.0,0.0034099999999999,0.0034,1.14626,1.14457,Wednesday,1,0.0016899999999999693,Q4,,,,
2019-01-02,up_sweep,2019-01-03 01:00:00,1.13525,2019-01-03 03:59:00,0.0031299999999998,False,,0.0031299999999998,-0.0001499999999998,1.13525,1.13099,Thursday,1,0.0042600000000001526,Q4,0.0,1.0,False,True
2019-01-03,down_sweep,2019-01-04 01:00:00,1.13893,2019-01-04 03:59:00,0.0006099999999999,True,0.0,0.0006099999999999,0.0027399999999999,1.14118,1.13893,Friday,1,0.0022500000000000853,Q4,0.0,2.0,False,True
2019-01-06,up_sweep,2019-01-07 01:00:00,1.14229,2019-01-07 03:59:00,0.00173,False,0.0,0.00173,0.00129,1.14229,1.14046,Monday,1,0.0018299999999999983,Q4,,,,
2019-01-07,down_sweep,2019-01-08 01:00:00,1.1447,2019-01-08 03:59:00,0.00139,True,14.0,0.00139,0.00085,1.14844,1.1447,Tuesday,1,0.0037399999999998546,Q4,0.0,1.0,False,True
2019-01-08,up_sweep,2019-01-09 02:28:00,1.1466,2019-01-09 03:59:00,0.0012399999999999,True,1.0,0.0012399999999999,0.0005300000000001,1.1466,1.14537,Wednesday,2,0.0012300000000000644,Q4,0.0,2.0,False,True
2019-01-09,up_sweep,2019-01-10 01:00:00,1.15607,2019-01-10 03:59:00,6.000000000017103e-05,False,0.0,6.000000000017103e-05,0.0032299999999998,1.15607,1.15433,Thursday,1,0.0017399999999998528,Q4,0.0,3.0,False,True
2019-01-10,up_sweep,2019-01-11 01:00:00,1.15227,2019-01-11 03:59:00,0.00093,False,23.0,0.00093,0.0005599999999998,1.15227,1.15058,Friday,1,0.0016899999999999693,Q4,1.0,0.0,True,False
2019-01-13,up_sweep,2019-01-14 01:00:00,1.14772,2019-01-14 03:59:00,0.00048,True,14.0,0.00048,0.00228,1.14772,1.14596,Monday,1,0.0017599999999999838,Q4,,,,
2019-01-14,down_sweep,2019-01-15 02:55:00,1.14714,2019-01-15 03:59:00,0.0018200000000001,False,0.0,0.0018200000000001,0.0002899999999999,1.14896,1.14714,Tuesday,2,0.0018199999999999328,Q4,0.0,1.0,False,True
2019-01-15,down_sweep,2019-01-16 02:36:00,1.13966,2019-01-16 03:59:00,0.0005199999999998,False,10.0,0.0005199999999998,0.0025000000000001,1.14142,1.13966,Wednesday,2,0.0017600000000002058,Q4,1.0,0.0,True,False
2019-01-16,down_sweep,2019-01-17 01:00:00,1.1394,2019-01-17 03:59:00,0.0022699999999999,True,165.0,0.0022699999999999,0.0004399999999999,1.14005,1.1394,Thursday,1,0.0006500000000000394,Q2,2.0,0.0,True,False
2019-01-17,down_sweep,2019-01-18 01:04:00,1.13881,2019-01-18 03:59:00,1.0000000000065512e-05,True,0.0,1.0000000000065512e-05,0.0012499999999999,1.13997,1.13881,Friday,1,0.0011599999999998278,Q4,3.0,0.0,True,False
2019-01-20,up_sweep,2019-01-21 01:00:00,1.13773,2019-01-21 03:59:00,0.00137,True,2.0,0.00137,0.0004999999999999,1.13773,1.13647,Monday,1,0.0012599999999998168,Q4,,,,
2019-01-21,down_sweep,2019-01-22 01:00:00,1.13665,2019-01-22 03:59:00,0.0020599999999999,False,,0.0020599999999999,-0.0002699999999999,1.13728,1.13665,Tuesday,1,0.0006300000000001305,Q2,0.0,1.0,False,True
2019-01-22,up_sweep,2019-01-23 01:00:00,1.13676,2019-01-23 03:59:00,0.0004299999999999,True,0.0,0.0004299999999999,0.0014,1.13676,1.13601,Wednesday,1,0.0007500000000000284,Q2,1.0,0.0,True,False
2019-01-23,down_sweep,2019-01-24 01:32:00,1.13828,2019-01-24 03:59:00,0.0042599999999999,False,,0.0042599999999999,7.00000000000145e-05,1.13913,1.13828,Thursday,1,0.0008500000000000174,Q3,2.0,0.0,True,False
2019-01-24,up_sweep,2019-01-25 01:00:00,1.13148,2019-01-25 03:59:00,0.00143,False,,0.00143,2.0000000000131024e-05,1.13148,1.13049,Friday,1,0.0009900000000000464,Q3,3.0,0.0,True,False
2019-01-27,down_sweep,2019-01-28 01:00:00,1.14109,2019-01-28 03:59:00,0.0020899999999999,False,0.0,0.0020899999999999,0.0004600000000001,1.14187,1.14109,Monday,1,0.0007800000000000029,Q2,,,,
2019-01-28,up_sweep,2019-01-29 01:01:00,1.14339,2019-01-29 03:59:00,0.0016200000000001,False,60.0,0.0016200000000001,0.0002899999999999,1.14339,1.14203,Tuesday,1,0.0013599999999998058,Q4,1.0,0.0,True,False
2019-01-29,up_sweep,2019-01-30 01:00:00,1.14411,2019-01-30 03:59:00,0.0008799999999999,True,31.0,0.0008799999999999,0.0017,1.14411,1.1428,Wednesday,1,0.0013099999999999223,Q4,0.0,1.0,False,True
2019-01-30,up_sweep,2019-01-31 01:00:00,1.14956,2019-01-31 03:59:00,0.0018500000000001,True,60.0,0.0018500000000001,0.0010299999999998,1.14956,1.14842,Thursday,1,0.0011399999999999189,Q4,1.0,0.0,True,False
2019-01-31,down_sweep,2019-02-01 01:00:00,1.14377,2019-02-01 03:59:00,0.0002999999999999,True,6.0,0.0002999999999999,0.0014400000000001,1.14499,1.14377,Friday,1,0.0012199999999999989,Q4,2.0,0.0,True,False
2019-02-03,down_sweep,2019-02-04 01:00:00,1.14529,2019-02-04 03:59:00,0.0014999999999998,False,,0.0014999999999998,4.000000000004e-05,1.14597,1.14529,Monday,1,0.0006800000000000139,Q2,,,,
2019-02-04,down_sweep,2019-02-05 01:00:00,1.14328,2019-02-05 03:59:00,0.00214,False,2.0,0.00214,0.0001199999999998,1.14395,1.14328,Tuesday,1,0.0006699999999999484,Q2,1.0,0.0,True,False
2019-02-05,down_sweep,2019-02-06 01:00:00,1.13977,2019-02-06 03:59:00,0.00177,False,1.0,0.00177,2.999999999997449e-05,1.14091,1.13977,Wednesday,1,0.001140000000000141,Q4,0.0,1.0,False,True
2019-02-06,down_sweep,2019-02-07 01:15:00,1.13592,2019-02-07 03:59:00,0.0012700000000001,False,1.0,0.0012700000000001,0.0007299999999998,1.13675,1.13592,Thursday,1,0.0008299999999998864,Q3,0.0,2.0,False,True
