trading_day_id,dow,side,asia_quartile,tp_mode,tp_pips,rr_fixed,entry_time,entry_price,stop_price,take_profit,exit_time,exit_price,exit_reason,r_multiple,mfe_R,contain_streak,resolve_streak,asia_contains_prev_ny,asia_resolves_prev_ny
2019-01-24,Friday,up_sweep,Q3,auto,10.699999999999,1.5,2019-01-25 01:10:00,1.13164,1.1309266666666666,1.1327099999999999,2019-01-25 02:51:00,1.1327099999999999,TP,1.5,1.7803738317760136,3.0,0.0,True,False
2019-02-20,Thursday,down_sweep,Q4,auto,7.999999999999499,1.5,2019-02-21 01:01:00,1.13302,1.1335533333333332,1.13222,2019-02-21 02:13:00,1.13222,TP,1.5,1.8749999999999107,3.0,0.0,True,False
2019-02-21,Friday,up_sweep,Q3,auto,10.699999999999,1.5,2019-02-22 01:47:00,1.13419,1.1334766666666667,1.13526,2019-02-22 03:59:00,1.13484,time,0.9112149532711684,1.345794392523591,4.0,0.0,True,False
2019-03-07,Friday,up_sweep,Q4,auto,7.999999999999499,1.5,2019-03-08 02:13:00,1.12,1.1194666666666668,1.1208,2019-03-08 02:33:00,1.1208,TP,1.5,2.3062499999998485,4.0,0.0,True,False
2019-03-20,Thursday,down_sweep,Q4,auto,7.999999999999499,1.5,2019-03-21 01:36:00,1.14235,1.1428833333333333,1.14155,2019-03-21 02:29:00,1.1428833333333333,SL,-1.0,5.793750000000432,3.0,0.0,True,False
2019-03-21,Friday,up_sweep,Q4,auto,7.999999999999499,1.5,2019-03-22 01:00:00,1.13773,1.1371966666666666,1.1385299999999998,2019-03-22 02:31:00,1.1385299999999998,TP,1.5,2.475000000000132,4.0,0.0,True,False
2019-04-17,Thursday,up_sweep,Q1,auto,8.099999999999499,1.5,2019-04-18 01:40:00,1.12996,1.12942,1.13077,2019-04-18 03:19:00,1.12942,SL,-1.0,0.7962962962962167,3.0,0.0,True,False
2019-04-18,Friday,up_sweep,Q1,auto,8.099999999999499,1.5,2019-04-19 01:04:00,1.12405,1.12351,1.12486,2019-04-19 03:59:00,1.12436,time,0.5740740740741697,0.9259259259258812,4.0,0.0,True,False
2019-04-25,Friday,up_sweep,Q4,auto,7.999999999999499,1.5,2019-04-26 01:59:00,1.11398,1.1134466666666667,1.1147799999999999,2019-04-26 02:09:00,1.1134466666666667,SL,-1.0,1.4062500000001412,3.0,0.0,True,False
2019-05-22,Thursday,down_sweep,Q1,auto,8.099999999999499,1.5,2019-05-23 01:56:00,1.11493,1.11547,1.11412,2019-05-23 02:53:00,1.11412,TP,1.5,3.018518518518743,3.0,0.0,True,False
2019-05-29,Thursday,down_sweep,Q3,auto,10.699999999999,1.5,2019-05-30 01:33:00,1.11344,1.1141533333333333,1.11237,2019-05-30 03:59:00,1.11316,time,0.39252336448609926,1.4158878504673593,3.0,0.0,True,False
2019-05-30,Friday,down_sweep,Q4,auto,7.999999999999499,1.5,2019-05-31 01:03:00,1.11277,1.1133033333333333,1.1119700000000001,2019-05-31 02:09:00,1.1133033333333333,SL,-1.0,0.2062500000001151,4.0,0.0,True,False
2019-06-05,Thursday,up_sweep,Q1,auto,8.099999999999499,1.5,2019-06-06 01:01:00,1.12323,1.12269,1.12404,2019-06-06 02:31:00,1.12269,SL,-1.0,0.6481481481483224,3.0,0.0,True,False
2019-06-12,Thursday,up_sweep,Q1,auto,8.099999999999499,1.5,2019-06-13 01:00:00,1.12971,1.12917,1.13052,2019-06-13 02:38:00,1.12917,SL,-1.0,1.222222222222492,3.0,0.0,True,False
2019-06-13,Friday,down_sweep,Q1,auto,8.099999999999499,1.5,2019-06-14 02:17:00,1.12752,1.12806,1.12671,2019-06-14 02:56:00,1.12806,SL,-1.0,0.16666666666694646,4.0,0.0,True,False
2019-07-03,Thursday,down_sweep,Q1,auto,8.099999999999499,1.5,2019-07-04 01:15:00,1.12846,1.129,1.12765,2019-07-04 03:59:00,1.12834,time,0.22222222222245822,0.9444444444445221,3.0,0.0,True,False
2019-08-14,Thursday,up_sweep,Q1,auto,8.099999999999499,1.5,2019-08-15 01:21:00,1.11474,1.1142,1.11555,2019-08-15 02:38:00,1.1142,SL,-1.0,1.0555555555555456,3.0,0.0,True,False
2019-10-16,Thursday,down_sweep,Q4,auto,7.999999999999499,1.5,2019-10-17 01:47:00,1.10728,1.1078133333333333,1.1064800000000001,2019-10-17 03:15:00,1.1078133333333333,SL,-1.0,1.462500000000097,3.0,0.0,True,False
2019-10-17,Friday,down_sweep,Q1,auto,8.099999999999499,1.5,2019-10-18 01:00:00,1.11223,1.11277,1.11142,2019-10-18 03:54:00,1.11277,SL,-1.0,1.4444444444445392,4.0,0.0,True,False
2019-10-23,Thursday,up_sweep,Q1,auto,8.099999999999499,1.5,2019-10-24 01:00:00,1.11341,1.11287,1.11422,2019-10-24 03:15:00,1.11422,TP,1.5,5.296296296296781,3.0,0.0,True,False
2019-10-24,Friday,up_sweep,Q1,auto,8.099999999999499,1.5,2019-10-25 01:32:00,1.11047,1.10993,1.11128,2019-10-25 03:37:00,1.11128,TP,1.5,1.9074074074072742,4.0,0.0,True,False
2019-11-27,Thursday,up_sweep,Q1,auto,8.099999999999499,1.5,2019-11-28 01:11:00,1.10086,1.10032,1.10167,2019-11-28 03:55:00,1.10167,TP,1.5,1.5740740740742036,3.0,0.0,True,False
2019-12-11,Thursday,up_sweep,Q3,auto,10.699999999999,1.5,2019-12-12 01:09:00,1.11403,1.1133166666666667,1.1151,2019-12-12 03:54:00,1.1133166666666667,SL,-1.0,0.21028037383161655,3.0,0.0,True,False
