trading_day_id,side,sweep_time,sweep_level,london_end,max_extension,reverted_inside_by_end,time_to_revert_min,max_adverse,max_favorable,asia_high,asia_low
2017-01-02,up_sweep,2017-01-03 01:00:00,1.04807,2017-01-03 03:59:00,0.0008299999999998864,False,63.0,0.0008299999999998864,0.006020000000000136,1.04807,1.04571
2017-01-03,up_sweep,2017-01-04 02:28:00,1.04177,2017-01-04 03:59:00,0.0022299999999999542,False,1.0,0.0022299999999999542,0.0005399999999999849,1.04177,1.03899
2017-01-04,up_sweep,2017-01-05 01:00:00,1.05404,2017-01-05 03:59:00,0.0034199999999999786,True,141.0,0.0034199999999999786,0.003589999999999982,1.05404,1.04959
2017-01-05,down_sweep,2017-01-06 01:53:00,1.05756,2017-01-06 03:59:00,0.0001500000000000945,True,1.0,0.0001500000000000945,0.0022100000000000453,1.0607,1.05756
2017-01-08,down_sweep,2017-01-09 01:00:00,1.05221,2017-01-09 03:59:00,0.00031000000000003247,False,2.0,0.00031000000000003247,0.0033799999999999386,1.05444,1.05221
2017-01-09,up_sweep,2017-01-10 01:00:00,1.05993,2017-01-10 03:59:00,0.0020899999999999253,False,52.0,0.0020899999999999253,0.0012300000000000644,1.05993,1.05756
2017-01-10,up_sweep,2017-01-11 01:59:00,1.05658,2017-01-11 03:59:00,9.999999999998899e-05,True,0.0,9.999999999998899e-05,0.0019900000000001583,1.05658,1.05495
2017-01-11,up_sweep,2017-01-12 01:00:00,1.0597,2017-01-12 03:59:00,0.006749999999999812,False,,0.006749999999999812,-0.0007800000000000029,1.0597,1.05714
2017-01-12,up_sweep,2017-01-13 01:04:00,1.06194,2017-01-13 03:59:00,0.002409999999999801,False,24.0,0.002409999999999801,0.00020000000000020002,1.06194,1.06048
2017-01-15,down_sweep,2017-01-16 02:00:00,1.06159,2017-01-16 03:59:00,0.003649999999999931,False,0.0,0.003649999999999931,0.0006599999999998829,1.06344,1.06159
2017-01-16,up_sweep,2017-01-17 01:00:00,1.06184,2017-01-17 03:59:00,0.005310000000000148,False,,0.005310000000000148,-0.0021800000000000708,1.06184,1.06007
2017-01-17,down_sweep,2017-01-18 01:00:00,1.06915,2017-01-18 03:59:00,0.0015700000000000713,False,128.0,0.0015700000000000713,0.0012999999999998568,1.07123,1.06915
2017-01-18,up_sweep,2017-01-19 01:00:00,1.06342,2017-01-19 03:59:00,0.0021199999999998997,False,20.0,0.0021199999999998997,0.0001900000000001345,1.06342,1.06219
2017-01-19,up_sweep,2017-01-20 02:04:00,1.06876,2017-01-20 03:59:00,0.00043999999999999595,True,0.0,0.00043999999999999595,0.002689999999999859,1.06876,1.0652
2017-01-22,up_sweep,2017-01-23 01:00:00,1.07447,2017-01-23 03:59:00,0.0009999999999998899,True,48.0,0.0009999999999998899,0.0019000000000000128,1.07447,1.07093
2017-01-23,down_sweep,2017-01-24 01:42:00,1.07452,2017-01-24 03:59:00,0.0011399999999999189,True,1.0,0.0011399999999999189,0.0007700000000001594,1.07617,1.07452
2017-01-24,down_sweep,2017-01-25 01:37:00,1.07218,2017-01-25 03:59:00,0.0010599999999998388,True,0.0,0.0010599999999998388,0.0010700000000001264,1.0735,1.07218
2017-01-25,down_sweep,2017-01-26 01:11:00,1.07516,2017-01-26 03:59:00,0.0025399999999999867,False,0.0,0.0025399999999999867,0.000140000000000029,1.07654,1.07516
