trading_day_id,dow,side,asia_quartile,tp_mode,tp_pips,rr_fixed,entry_time,entry_price,stop_price,take_profit,exit_time,exit_price,exit_reason,r_multiple,mfe_R,contain_streak,resolve_streak,asia_contains_prev_ny,asia_resolves_prev_ny
2017-02-01,Thursday,up_sweep,Q4,auto,12.299999999998,1.5,2017-02-02 01:00:00,1.07909,1.0782700000000003,1.08032,2017-02-02 01:58:00,1.0782700000000003,SL,-1.0,3.353658536585677,3.0,0.0,True,False
2017-02-08,Thursday,down_sweep,Q3,auto,16.15,1.5,2017-02-09 01:00:00,1.06807,1.0691466666666667,1.0664550000000002,2017-02-09 03:07:00,1.0691466666666667,SL,-1.0,1.0030959752321702,3.0,0.0,True,False
2017-03-09,Friday,up_sweep,Q3,auto,16.15,1.5,2017-03-10 01:41:00,1.05937,1.0582933333333333,1.0609849999999998,2017-03-10 03:25:00,1.0609849999999998,TP,1.5,2.294117647058798,3.0,0.0,True,False
2017-04-13,Friday,up_sweep,Q1,auto,16.599999999999497,1.5,2017-04-14 01:37:00,1.06182,1.0607133333333334,1.06348,2017-04-14 01:54:00,1.0607133333333334,SL,-1.0,0.26204819277120384,4.0,0.0,True,False
2017-04-19,Thursday,up_sweep,Q1,auto,16.599999999999497,1.5,2017-04-20 01:00:00,1.07264,1.0715333333333334,1.0743,2017-04-20 02:52:00,1.0743,TP,1.5,2.1054216867470004,3.0,0.0,True,False
2017-05-11,Friday,up_sweep,Q1,auto,16.599999999999497,1.5,2017-05-12 01:19:00,1.08693,1.0858233333333334,1.08859,2017-05-12 03:00:00,1.0858233333333334,SL,-1.0,0.2891566265061214,4.0,0.0,True,False
2017-06-01,Friday,up_sweep,Q1,auto,16.599999999999497,1.5,2017-06-02 01:00:00,1.12199,1.1208833333333335,1.12365,2017-06-02 03:59:00,1.12151,time,-0.43373493975908173,0.7409638554217479,3.0,0.0,True,False
2017-07-12,Thursday,up_sweep,Q3,auto,16.15,1.5,2017-07-13 03:38:00,1.14323,1.1421533333333334,1.144845,2017-07-13 03:47:00,1.1421533333333334,SL,-1.0,0.15789473684210853,3.0,0.0,True,False
2017-07-13,Friday,up_sweep,Q3,auto,16.15,1.5,2017-07-14 01:02:00,1.14053,1.1394533333333334,1.142145,2017-07-14 03:03:00,1.142145,TP,1.5,1.7182662538698832,4.0,0.0,True,False
2017-08-02,Thursday,up_sweep,Q4,auto,12.299999999998,1.5,2017-08-03 01:35:00,1.18544,1.1846200000000002,1.18667,2017-08-03 01:58:00,1.1846200000000002,SL,-1.0,0.2926829268293378,3.0,0.0,True,False
2017-08-23,Thursday,down_sweep,Q1,auto,16.599999999999497,1.5,2017-08-24 01:25:00,1.18065,1.1817566666666666,1.17899,2017-08-24 02:52:00,1.17899,TP,1.5,1.7259036144579543,3.0,0.0,True,False
2017-09-07,Friday,up_sweep,Q4,auto,12.299999999998,1.5,2017-09-08 03:32:00,1.20395,1.2031300000000003,1.20518,2017-09-08 03:41:00,1.20518,TP,1.5,1.975609756097827,4.0,0.0,True,False
2017-09-21,Friday,up_sweep,Q1,auto,16.599999999999497,1.5,2017-09-22 01:00:00,1.19591,1.1948033333333334,1.19757,2017-09-22 03:18:00,1.19757,TP,1.5,3.5240963855422884,4.0,0.0,True,False
2017-09-27,Thursday,down_sweep,Q3,auto,16.15,1.5,2017-09-28 02:26:00,1.17403,1.1751066666666665,1.172415,2017-09-28 02:46:00,1.1751066666666665,SL,-1.0,1.5417956656346703,3.0,0.0,True,False
2017-11-01,Thursday,up_sweep,Q4,auto,12.299999999998,1.5,2017-11-02 03:56:00,1.16405,1.1632300000000002,1.1652799999999999,2017-11-02 03:59:00,1.16416,time,0.1341463414635029,0.35365853658530316,3.0,0.0,True,False
2017-11-02,Friday,up_sweep,Q1,auto,16.599999999999497,1.5,2017-11-03 01:59:00,1.16649,1.1653833333333334,1.16815,2017-11-03 03:14:00,1.1653833333333334,SL,-1.0,0.2620481927710032,4.0,0.0,True,False
