trading_day_id,asia_high,asia_low,asia_range,asia_range_pips
2023-01-01,1.07087,1.06912,0.0017499999999999183,17.499999999999183
2023-01-02,1.06783,1.06503,0.0028000000000001357,28.000000000001357
2023-01-03,1.05695,1.0545,0.0024500000000000632,24.500000000000632
2023-01-04,1.06314,1.06029,0.002850000000000019,28.500000000000192
2023-01-05,1.05326,1.05188,0.0013800000000001589,13.800000000001589
2023-01-08,1.06722,1.06513,0.0020900000000001473,20.900000000001473
2023-01-09,1.07396,1.07205,0.0019100000000000783,19.100000000000783
2023-01-10,1.07453,1.07255,0.001980000000000093,19.800000000000928
2023-01-11,1.07745,1.07601,0.0014400000000001079,14.400000000001079
2023-01-12,1.08679,1.08455,0.0022400000000000198,22.400000000000198
2023-01-15,1.0872,1.08211,0.005090000000000039,50.90000000000039
2023-01-16,1.08336,1.08138,0.001980000000000093,19.800000000000928
2023-01-17,1.0796,1.07823,0.0013699999999998713,13.699999999998713
2023-01-18,1.07982,1.07823,0.0015899999999999803,15.899999999999803
2023-01-19,1.0844,1.08279,0.0016100000000001113,16.100000000001113
2023-01-22,1.08993,1.08639,0.0035400000000000986,35.400000000000986
2023-01-23,1.08824,1.08674,0.0015000000000000568,15.000000000000568
2023-01-24,1.0894,1.08807,0.0013299999999998313,13.299999999998313
2023-01-25,1.09246,1.09069,0.0017700000000000493,17.700000000000493
2023-01-26,1.09001,1.08858,0.0014299999999998203,14.299999999998203
2023-01-29,1.08753,1.0861,0.0014300000000000423,14.300000000000423
2023-01-30,1.08599,1.08487,0.0011200000000000099,11.200000000000099
2023-01-31,1.08638,1.08569,0.0006899999999998574,6.899999999998574
2023-02-01,1.10266,1.1006,0.0020599999999999508,20.599999999999508
2023-02-02,1.0905,1.08909,0.0014100000000001334,14.100000000001334
2023-02-05,1.07948,1.07813,0.0013499999999999623,13.499999999999623
2023-02-06,1.07425,1.07279,0.0014600000000000168,14.600000000000168
2023-02-07,1.07349,1.0723,0.0011900000000000244,11.900000000000244
2023-02-08,1.07257,1.07093,0.0016400000000000858,16.40000000000086
2023-02-09,1.07395,1.07254,0.0014099999999999113,14.099999999999113
2023-02-12,1.06787,1.06553,0.0023400000000000087,23.400000000000087
2023-02-13,1.07367,1.07256,0.0011099999999999444,11.099999999999444
2023-02-14,1.07443,1.07326,0.0011699999999998933,11.699999999998933
2023-02-15,1.07079,1.06843,0.0023599999999999177,23.599999999999177
2023-02-16,1.06654,1.0652,0.0013400000000001189,13.400000000001189
2023-02-19,1.06854,1.06728,0.0012600000000000389,12.600000000000389
2023-02-20,1.06849,1.06673,0.0017599999999999838,17.599999999999838
2023-02-21,1.06638,1.06485,0.0015300000000000313,15.300000000000313
2023-02-22,1.06216,1.06052,0.0016400000000000858,16.40000000000086
2023-02-23,1.06141,1.05932,0.0020899999999999253,20.899999999999253
2023-02-26,1.05593,1.0545,0.0014300000000000423,14.300000000000423
2023-02-27,1.06148,1.05859,0.002890000000000059,28.900000000000592
2023-02-28,1.05851,1.05651,0.0020000000000000018,20.000000000000018
2023-03-01,1.06726,1.06463,0.0026300000000001322,26.300000000001322
2023-03-02,1.06142,1.05966,0.0017599999999999838,17.599999999999838
2023-03-05,1.0638,1.0624,0.0014000000000000679,14.000000000000679
2023-03-06,1.06887,1.06763,0.0012399999999999078,12.399999999999078
2023-03-07,1.05504,1.05419,0.0008500000000000174,8.500000000000174
2023-03-08,1.05532,1.05378,0.0015400000000000968,15.400000000000968
2023-03-09,1.05993,1.05853,0.0014000000000000679,14.000000000000679
2023-03-12,1.06979,1.06637,0.0034199999999999786,34.19999999999978
2023-03-13,1.07241,1.0705,0.0019100000000000783,19.100000000000783
2023-03-14,1.07394,1.0725,0.0014399999999998858,14.399999999998858
2023-03-15,1.05991,1.05729,0.0026199999999998447,26.199999999998447
2023-03-16,1.06319,1.06116,0.0020299999999999763,20.299999999999763
2023-03-19,1.06898,1.06691,0.0020700000000000163,20.700000000000163
2023-03-20,1.0726,1.07151,0.0010900000000000354,10.900000000000354
2023-03-21,1.07767,1.07658,0.0010899999999998133,10.899999999998133
2023-03-22,1.08882,1.08684,0.0019799999999998708,19.799999999998708
2023-03-23,1.08351,1.08204,0.0014700000000000824,14.700000000000824
2023-03-26,1.07775,1.07608,0.0016700000000000603,16.700000000000603
2023-03-27,1.08178,1.07987,0.0019099999999998563,19.099999999998563
2023-03-28,1.08476,1.08364,0.0011200000000000099,11.200000000000099
2023-03-29,1.08458,1.08354,0.001040000000000152,10.40000000000152
2023-03-30,1.0917,1.09018,0.0015199999999999658,15.199999999999658
2023-04-02,1.08229,1.07987,0.0024199999999998667,24.199999999998667
2023-04-03,1.09097,1.08989,0.0010799999999999699,10.799999999999699
2023-04-04,1.09695,1.09569,0.0012600000000000389,12.600000000000389
2023-04-05,1.09099,1.0893,0.0016899999999999693,16.899999999999693
2023-04-06,1.09206,1.09161,0.00045000000000006146,4.500000000000615
2023-04-09,1.09145,1.09033,0.0011200000000000099,11.200000000000099
