week,days,mean_pips,std_pips,var_pips,p25_pips,median_pips,p75_pips,cv,roll_var_mean,roll_var_std,z_var,regime,var_diff,z_diff,trend,regime_prev,transition,w_q4,w_q1,w_q2,w_fade_bias
2019-12-30,3,8.59999999999935,0.10000000000176557,0.010000000000353114,8.549999999998281,8.599999999998609,8.650000000000047,0.011627906976950365,,,,Neutral,,,flat,,True,0.6,0.4,0.2,0.3
2020-01-20,5,10.500000000000842,5.614712815452169,31.525000000002823,8.099999999999774,9.200000000000319,10.300000000000864,0.5347345538525446,13.475999999999765,11.784417826097117,1.5315987829311979,Expanding,24.693000000006656,,flat,Neutral,True,1.0,0.4,0.1,0.1
2020-01-27,5,8.379999999999388,2.167256330017014,4.696999999998815,6.999999999999229,7.999999999999119,9.099999999999664,0.2586224737490659,11.720199999999574,11.109875668072577,-0.6321582896003007,Neutral,-26.828000000004007,-2.1637570725314985,falling,Expanding,True,0.6,0.4,0.2,0.3
2020-02-03,5,5.399999999999849,0.49497474683091003,0.2450000000003235,5.20000000000076,5.20000000000076,5.499999999998284,0.09166199015387479,9.807666666666366,11.006666156875678,-0.8688068240075044,Compressing,-4.451999999998492,-0.23664853440720368,falling,Neutral,True,0.3,0.8,0.2,0.6
2020-02-10,5,8.759999999999657,3.435549446595033,11.802999999999436,7.399999999999629,7.699999999999374,8.799999999999919,0.39218600988529306,10.092714285713948,10.214085438596976,0.16744384258062522,Neutral,11.557999999999112,1.0362506665881297,rising,Compressing,True,0.6,0.4,0.2,0.3
2020-02-17,5,13.360000000000039,4.780481147331932,22.852999999996026,11.000000000001009,13.799999999999368,17.599999999999838,0.35782044515957473,11.687749999999207,10.444882535840572,1.0689684600745273,Expanding,11.04999999999659,0.901524617493902,rising,Neutral,True,1.0,0.4,0.1,0.1
2020-03-09,5,54.899999999999054,24.344711951468845,592.66499999999,36.19999999999956,53.29999999999835,74.29999999999825,0.4434373761651961,327.1784545454477,816.6684345417987,0.3250848621368555,Neutral,-2263.4679999999594,-2.6743631875426233,falling,Expanding,True,0.6,0.4,0.2,0.3
2020-06-22,5,13.440000000000117,2.3437149997382236,5.4929999999979415,12.699999999998823,14.400000000001079,14.799999999999258,0.1743835565281401,30.877166666667694,26.70434544486964,-0.9505631478245606,Compressing,0.39599999999768354,-0.3482728322495279,falling,Neutral,True,0.3,0.8,0.2,0.6
2020-06-29,5,12.560000000001015,6.961537186570419,48.46300000000279,8.00000000000134,8.399999999999519,17.100000000001003,0.554262514854288,27.283833333335526,20.466606109442466,1.0348157654187742,Expanding,42.97000000000485,1.9853789132433348,rising,Compressing,True,1.0,0.4,0.1,0.1
2020-07-06,5,17.759999999999998,3.7447296297602652,14.023000000004455,15.000000000000568,17.599999999999838,19.299999999999873,0.21085189356758252,24.788083333336186,20.102224513966505,-0.5355170183206555,Neutral,-34.439999999998335,-1.5703327837394296,falling,Expanding,True,0.6,0.4,0.2,0.3
2020-07-13,5,15.220000000000232,7.834347452085466,61.376999999998034,10.299999999998644,10.700000000001264,18.20000000000155,0.5147403056560674,28.46475000000218,22.302859006287484,1.4756964562578023,Expanding,47.353999999993576,2.011213474578458,rising,Neutral,True,1.0,0.4,0.1,0.1
2020-08-03,5,15.179999999999527,5.150922247520526,26.53200000000191,10.499999999999954,15.899999999999803,19.499999999998963,0.3393229412068964,81.16516666666426,125.01533346741964,-0.43701172609278643,Neutral,-343.9699999999712,-2.7432858881175024,falling,Expanding,True,0.6,0.4,0.2,0.3
2020-09-14,5,22.559999999999913,14.51664561804874,210.73300000001367,15.700000000000713,17.799999999998928,20.000000000000018,0.6434683341333686,99.43566666666543,126.50479662468854,0.8797874570996905,Expanding,208.6510000000148,1.526166877349012,rising,Neutral,True,1.0,0.4,0.1,0.1
2020-09-21,5,20.53999999999956,7.667333304349921,58.78799999999349,14.999999999998348,20.999999999999908,21.200000000001218,0.37328789212999447,100.29608333333131,126.1899028861186,-0.3289334755316931,Neutral,-151.94500000002017,-1.2087209326313837,falling,Expanding,True,0.6,0.4,0.2,0.3
2020-10-19,5,18.37999999999962,10.952944809502721,119.96700000001262,11.200000000000099,16.700000000000603,18.399999999998418,0.5959164749457535,46.46475000000231,58.587915712384515,1.254563319180736,Expanding,102.15700000000996,1.7206005997016347,rising,Neutral,True,1.0,0.4,0.1,0.1
2020-10-26,5,14.54000000000022,2.0452383724149037,4.182999999998364,15.000000000000568,15.099999999999003,15.300000000000313,0.14066288668602978,44.60233333333536,59.53943729486829,-0.678866565922697,Neutral,-115.78400000001426,-1.933429885103433,falling,Expanding,True,0.6,0.4,0.2,0.3
2020-11-02,5,36.78000000000026,34.24174353037563,1172.4970000000214,16.599999999999948,20.899999999999253,36.50000000000153,0.9309881329628981,139.7560833333363,316.9963549668153,3.2578952422806164,Expanding,1168.314000000023,3.9367618082033133,rising,Neutral,True,1.0,0.4,0.1,0.1
2020-11-09,5,13.900000000000023,4.677071733467802,21.875000000003507,11.300000000000754,11.599999999998278,15.199999999999658,0.3364799808250211,140.63416666667015,316.65382808146006,-0.37504415274624603,Neutral,-1150.622000000018,-3.6329393950268623,falling,Expanding,True,0.6,0.4,0.2,0.3
