trading_day_id,asia_high,asia_low,asia_range,asia_range_pips
2018-01-01,1.2023,1.20093,0.0013699999999998713,13.699999999998713
2018-01-02,1.20637,1.20444,0.0019299999999999873,19.299999999999873
2018-01-03,1.20112,1.20044,0.0006800000000000139,6.800000000000139
2018-01-04,1.20794,1.2065,0.0014400000000001079,14.400000000001079
2018-01-07,1.20522,1.20331,0.0019099999999998563,19.099999999998563
2018-01-08,1.19734,1.19579,0.0015500000000001624,15.500000000001624
2018-01-09,1.19451,1.19281,0.0017000000000000348,17.000000000000348
2018-01-10,1.19628,1.19474,0.0015400000000000968,15.400000000000968
2018-01-11,1.20665,1.20415,0.0024999999999999467,24.999999999999467
2018-01-14,1.22088,1.21875,0.0021299999999999653,21.299999999999653
2018-01-15,1.22696,1.22478,0.0021800000000000708,21.800000000000708
2018-01-16,1.2323,1.22639,0.00590999999999986,59.099999999998595
2018-01-17,1.2204,1.21792,0.0024800000000000377,24.800000000000377
2018-01-18,1.22536,1.22319,0.0021700000000000053,21.700000000000053
2018-01-21,1.22573,1.22249,0.0032399999999999096,32.399999999999096
2018-01-22,1.22751,1.22561,0.0019000000000000128,19.000000000000128
2018-01-23,1.23125,1.22915,0.0020999999999999908,20.999999999999908
2018-01-24,1.24104,1.23846,0.0025800000000000267,25.800000000000267
2018-01-25,1.2433,1.23862,0.0046800000000000175,46.800000000000175
2018-01-28,1.24322,1.23957,0.003649999999999931,36.49999999999931
2018-01-29,1.2388,1.23683,0.0019699999999998052,19.699999999998052
2018-01-30,1.24244,1.2402,0.0022400000000000198,22.400000000000198
2018-01-31,1.24284,1.24055,0.0022899999999999032,22.899999999999032
2018-02-01,1.25148,1.24918,0.0022999999999999687,22.999999999999687
2018-02-04,1.24582,1.24399,0.0018299999999999983,18.299999999999983
2018-02-05,1.23882,1.23639,0.002429999999999932,24.299999999999322
2018-02-06,1.23933,1.23757,0.0017599999999999838,17.599999999999838
2018-02-07,1.22801,1.22653,0.0014800000000001479,14.800000000001479
2018-02-08,1.22635,1.22486,0.0014899999999999913,14.899999999999913
2018-02-11,1.228,1.22515,0.002850000000000019,28.500000000000192
2018-02-12,1.23012,1.22854,0.0015800000000001369,15.800000000001369
2018-02-13,1.23621,1.23511,0.001100000000000101,11.000000000001009
2018-02-14,1.24731,1.24479,0.0025199999999998557,25.199999999998557
2018-02-15,1.25147,1.2497,0.0017700000000000493,17.700000000000493
2018-02-18,1.2435,1.24107,0.0024300000000001543,24.300000000001543
2018-02-19,1.24105,1.23849,0.0025599999999998957,25.599999999998957
2018-02-20,1.23446,1.23286,0.0015999999999998238,15.999999999998238
2018-02-21,1.22846,1.22649,0.0019700000000000273,19.700000000000273
2018-02-22,1.23316,1.23166,0.0015000000000000568,15.000000000000568
2018-02-25,1.23047,1.22802,0.0024500000000000632,24.500000000000632
2018-02-26,1.23367,1.23142,0.0022500000000000853,22.500000000000853
2018-02-27,1.22376,1.22211,0.0016499999999999293,16.499999999999293
2018-02-28,1.21939,1.21834,0.0010499999999999954,10.499999999999954
2018-03-01,1.22805,1.22618,0.0018700000000000383,18.700000000000383
2018-03-04,1.23376,1.2316,0.0021599999999999397,21.599999999999397
