trading_day_id,dow,side,asia_quartile,tp_mode,tp_pips,rr_fixed,entry_time,entry_price,stop_price,take_profit,exit_time,exit_price,exit_reason,r_multiple,mfe_R,contain_streak,resolve_streak,asia_contains_prev_ny,asia_resolves_prev_ny
2021-01-28,Friday,down_sweep,Q4,auto,15.299999999999999,1.5,2021-01-29 01:11:00,1.21003,1.21105,1.2085,2021-01-29 03:21:00,1.21105,SL,-1.0,0.3039215686274829,4.0,0.0,True,False
2021-06-23,Thursday,down_sweep,Q1,auto,13.7,1.5,2021-06-24 01:00:00,1.19233,1.1932433333333332,1.1909599999999998,2021-06-24 02:23:00,1.1932433333333332,SL,-1.0,0.6240875912408316,3.0,0.0,True,False
2021-06-24,Friday,up_sweep,Q1,auto,13.7,1.5,2021-06-25 01:00:00,1.19374,1.1928266666666667,1.1951100000000001,2021-06-25 03:59:00,1.19479,time,1.1496350364963455,1.4343065693429808,4.0,0.0,True,False
2021-06-30,Thursday,down_sweep,Q3,auto,13.399999999997998,1.5,2021-07-01 01:12:00,1.18461,1.1855033333333331,1.18327,2021-07-01 02:57:00,1.1855033333333331,SL,-1.0,0.9850746268658096,3.0,0.0,True,False
2021-07-08,Friday,down_sweep,Q3,auto,13.399999999997998,1.5,2021-07-09 03:13:00,1.18333,1.1842233333333332,1.18199,2021-07-09 03:51:00,1.1842233333333332,SL,-1.0,0.7947761194030908,4.0,0.0,True,False
2021-07-21,Thursday,up_sweep,Q1,auto,13.7,1.5,2021-07-22 01:00:00,1.17972,1.1788066666666668,1.1810900000000002,2021-07-22 03:59:00,1.17938,time,-0.3722627737226354,0.5145985401459531,3.0,0.0,True,False
2021-07-28,Thursday,up_sweep,Q1,auto,13.7,1.5,2021-07-29 01:00:00,1.18558,1.1846666666666668,1.1869500000000002,2021-07-29 03:14:00,1.1869500000000002,TP,1.5,1.5328467153282985,3.0,0.0,True,False
2021-08-12,Friday,up_sweep,Q1,auto,13.7,1.5,2021-08-13 01:00:00,1.17394,1.1730266666666667,1.17531,2021-08-13 03:17:00,1.1730266666666667,SL,-1.0,0.0,3.0,0.0,True,False
2021-08-25,Thursday,down_sweep,Q1,auto,13.7,1.5,2021-08-26 01:00:00,1.17641,1.1773233333333333,1.1750399999999999,2021-08-26 03:38:00,1.1773233333333333,SL,-1.0,0.8430656934305885,3.0,0.0,True,False
2021-09-01,Thursday,down_sweep,Q1,auto,13.7,1.5,2021-09-02 01:22:00,1.18384,1.1847533333333333,1.18247,2021-09-02 03:32:00,1.1847533333333333,SL,-1.0,0.1423357664233177,3.0,0.0,True,False
2021-09-09,Friday,up_sweep,Q1,auto,13.7,1.5,2021-09-10 01:00:00,1.18299,1.1820766666666667,1.18436,2021-09-10 03:52:00,1.18436,TP,1.5,1.5328467153285414,3.0,0.0,True,False
2021-09-15,Thursday,down_sweep,Q1,auto,13.7,1.5,2021-09-16 01:00:00,1.18097,1.1818833333333334,1.1796,2021-09-16 02:54:00,1.1796,TP,1.5,3.4927007299270363,3.0,0.0,True,False
2021-09-16,Friday,up_sweep,Q1,auto,13.7,1.5,2021-09-17 01:47:00,1.17681,1.1758966666666666,1.17818,2021-09-17 03:13:00,1.17818,TP,1.5,1.8394160583942984,4.0,0.0,True,False
2021-10-27,Thursday,up_sweep,Q3,auto,13.399999999997998,1.5,2021-10-28 01:14:00,1.16044,1.1595466666666667,1.1617799999999998,2021-10-28 03:02:00,1.1595466666666667,SL,-1.0,1.0410447761196675,3.0,0.0,True,False
2021-12-16,Friday,up_sweep,Q4,auto,15.299999999999999,1.5,2021-12-17 01:40:00,1.13376,1.13274,1.1352900000000001,2021-12-17 02:22:00,1.13274,SL,-1.0,0.058823529411714696,4.0,0.0,True,False
2021-12-23,Friday,up_sweep,Q1,auto,13.7,1.5,2021-12-24 01:00:00,1.13292,1.1320066666666666,1.13429,2021-12-24 03:59:00,1.13358,time,0.7226277372263923,1.3138686131387847,4.0,0.0,True,False
2021-12-29,Thursday,down_sweep,Q4,auto,15.299999999999999,1.5,2021-12-30 01:00:00,1.13253,1.13355,1.131,2021-12-30 03:15:00,1.131,TP,1.5,2.470588235294194,3.0,0.0,True,False
