week,days,mean_pips,std_pips,var_pips,p25_pips,median_pips,p75_pips,cv,roll_var_mean,roll_var_std,z_var,regime,var_diff,z_diff,trend,regime_prev,transition,w_q4,w_q1,w_q2,w_fade_bias
2020-12-28,1,17.099999999998783,0.0,0.0,17.099999999998783,17.099999999998783,17.099999999998783,0.0,,,,Neutral,,,flat,,True,0.6,0.4,0.2,0.3
2021-03-29,5,10.520000000000085,2.4853571171961053,6.176999999997334,9.799999999999809,10.900000000000354,10.999999999998789,0.23625067653955184,17.986166666665227,13.83193766152165,-0.8537608363808059,Compressing,4.439999999997757,-0.1706783347772317,falling,Neutral,True,0.3,0.8,0.2,0.6
2021-04-12,5,13.07999999999998,3.8751774152929603,15.01699999999663,9.900000000000464,13.600000000000279,14.399999999998858,0.29626738649028794,17.30316666666484,14.464146160036124,-0.15805749204780578,Neutral,14.024999999996687,0.9315605625009173,rising,Compressing,True,0.6,0.4,0.2,0.3
2021-04-26,5,11.219999999999342,2.1545301111845507,4.642000000000913,9.399999999999409,11.799999999999589,12.600000000000389,0.19202585661182506,12.995583333332357,10.801421784950007,-0.7733781255510991,Compressing,-11.826000000006115,-0.7575226326949371,falling,Neutral,True,0.3,0.8,0.2,0.6
2021-05-03,5,10.120000000001017,4.007118665574879,16.056999999998595,7.800000000000029,9.100000000001884,9.80000000000203,0.39596034244807077,13.470999999998723,10.800154466488209,0.23944101985059285,Neutral,11.414999999997683,1.012819145401692,rising,Compressing,True,0.6,0.4,0.2,0.3
2021-05-24,5,11.25999999999916,1.9217179813905991,3.692999999999959,10.499999999999954,10.599999999998388,11.499999999999844,0.17066767152670892,10.479249999998864,6.1577304548153355,-1.102069999620082,Compressing,-10.03499999999699,-1.4097012084504876,falling,Neutral,True,0.3,0.8,0.2,0.6
2021-05-31,5,11.27999999999929,4.225754370523088,17.856999999994983,9.699999999999154,10.799999999999699,11.899999999998023,0.3746236144080987,10.854416666665388,6.4516405466397115,1.0853957660392033,Expanding,14.163999999995024,2.1874657656592853,rising,Compressing,True,1.0,0.4,0.1,0.1
2021-06-07,5,9.240000000000137,2.6491508073346535,7.018000000001847,6.899999999998574,8.599999999998609,11.500000000002064,0.28670463282842146,10.024916666665751,6.248469231983575,-0.48122452956519707,Neutral,-10.838999999993135,-1.5666202956044004,falling,Expanding,True,0.6,0.4,0.2,0.3
2021-06-28,5,10.180000000000078,2.774346769962143,7.696999999999377,8.299999999998864,10.000000000001119,11.799999999999589,0.27252915225561114,11.843999999998895,4.775192509207413,-0.8684466630409917,Compressing,-3.7129999999975807,-0.8908992059320262,falling,Neutral,True,0.3,0.8,0.2,0.6
2021-07-26,5,10.360000000000369,2.7754278949377693,7.702999999998698,8.900000000000574,11.600000000000499,12.199999999999989,0.2678984454573041,9.483583333331898,4.547284949253208,-0.39157065220327175,Neutral,2.2860000000013754,0.5902880814850309,rising,Compressing,True,0.6,0.4,0.2,0.3
2021-08-02,5,9.41999999999954,2.112344668845409,4.461999999999621,8.199999999998209,9.399999999999409,9.500000000000064,0.22424041070546838,8.445999999998927,4.135564471748259,-0.9633509590324725,Compressing,-3.240999999999077,-0.5717803068292007,falling,Neutral,True,0.3,0.8,0.2,0.6
2021-08-16,5,13.140000000000374,9.954546699875404,99.0930000000003,8.300000000001084,8.60000000000083,9.900000000000464,0.7575758523497048,15.435583333332588,25.534856152777895,3.2762047362294133,Expanding,96.88999999999974,4.553538664935267,rising,Compressing,True,1.0,0.4,0.1,0.1
2021-08-23,5,12.019999999999698,4.388849507558986,19.262000000000757,8.900000000000574,10.599999999998388,15.600000000000058,0.365128910778627,15.552666666666402,25.548907753344274,0.14518559341734733,Neutral,-79.83099999999955,-3.131019142812066,falling,Expanding,True,0.6,0.4,0.2,0.3
2021-11-08,5,13.360000000000039,4.239457512465877,17.97300000000336,12.299999999998423,13.600000000000279,14.799999999999258,0.3173246641067264,10.620416666665689,7.603166790426832,0.9670422254310308,Expanding,7.365000000007676,1.2306804226937782,rising,Neutral,True,1.0,0.4,0.1,0.1
2021-11-29,5,15.099999999999449,2.6239283526810526,6.885000000003502,13.299999999998313,15.800000000001369,16.700000000000603,0.173770089581533,13.074333333332298,8.585080763871886,-0.7209406065665708,Neutral,-13.881999999990999,-1.6230574233042547,falling,Expanding,True,0.6,0.4,0.2,0.3
2021-12-06,5,10.14000000000026,1.3594116374372198,1.8479999999997432,8.999999999999009,10.100000000001774,11.399999999999189,0.13406426404705965,13.147916666665658,8.484166492730399,-1.3318829464683624,Compressing,-5.037000000003759,-0.6109423399017916,falling,Neutral,True,0.3,0.8,0.2,0.6
2021-12-20,5,11.219999999999786,3.9883580581495,15.90700000000605,9.900000000000464,11.600000000000499,12.699999999998823,0.3554686326336521,13.015833333332994,8.658770128539148,0.333900383513338,Neutral,13.704000000007584,1.581729313691314,rising,Compressing,True,0.6,0.4,0.2,0.3
