week,days,mean_pips,std_pips,var_pips,p25_pips,median_pips,p75_pips,cv,roll_var_mean,roll_var_std,z_var,regime,var_diff,z_diff,trend,regime_prev,transition,w_q4,w_q1,w_q2,w_fade_bias
2019-12-30,3,8.59999999999935,0.10000000000176557,0.010000000000353114,8.549999999998281,8.599999999998609,8.650000000000047,0.011627906976950365,,,,Neutral,,,flat,,True,0.6,0.4,0.2,0.3
2020-01-06,5,9.379999999998834,3.9417001408021526,15.536999999999711,7.399999999999629,7.899999999998464,10.399999999999299,0.42022389560795764,,,,Neutral,15.526999999999358,,flat,Neutral,False,0.6,0.4,0.2,0.3
2020-01-13,5,6.419999999999426,2.6138094804319936,6.831999999996167,5.299999999999194,5.699999999999594,6.099999999999994,0.40713543308913197,,,,Neutral,-8.705000000003544,,flat,Neutral,False,0.6,0.4,0.2,0.3
2020-01-20,5,10.500000000000842,5.614712815452169,31.525000000002823,8.099999999999774,9.200000000000319,10.300000000000864,0.5347345538525446,13.475999999999765,11.784417826097117,1.5315987829311979,Expanding,24.693000000006656,,flat,Neutral,True,1.0,0.4,0.1,0.1
2020-01-27,5,8.379999999999388,2.167256330017014,4.696999999998815,6.999999999999229,7.999999999999119,9.099999999999664,0.2586224737490659,11.720199999999574,11.109875668072577,-0.6321582896003007,Neutral,-26.828000000004007,-2.1637570725314985,falling,Expanding,True,0.6,0.4,0.2,0.3
2020-02-03,5,5.399999999999849,0.49497474683091003,0.2450000000003235,5.20000000000076,5.20000000000076,5.499999999998284,0.09166199015387479,9.807666666666366,11.006666156875678,-0.8688068240075044,Compressing,-4.451999999998492,-0.23664853440720368,falling,Neutral,True,0.3,0.8,0.2,0.6
2020-02-10,5,8.759999999999657,3.435549446595033,11.802999999999436,7.399999999999629,7.699999999999374,8.799999999999919,0.39218600988529306,10.092714285713948,10.214085438596976,0.16744384258062522,Neutral,11.557999999999112,1.0362506665881297,rising,Compressing,True,0.6,0.4,0.2,0.3
2020-02-17,5,13.360000000000039,4.780481147331932,22.852999999996026,11.000000000001009,13.799999999999368,17.599999999999838,0.35782044515957473,11.687749999999207,10.444882535840572,1.0689684600745273,Expanding,11.04999999999659,0.901524617493902,rising,Neutral,True,1.0,0.4,0.1,0.1
2020-02-24,5,20.6599999999999,7.5274829790569235,56.66299999999169,14.700000000000824,19.499999999998963,28.200000000000447,0.3643505798188267,16.68499999999837,17.22654641985721,2.320720533624214,Expanding,33.80999999999567,1.2517520735496865,rising,Expanding,False,1.0,0.4,0.1,0.1
2020-03-02,5,45.33999999999993,53.442801199038485,2856.1329999999493,17.599999999999838,24.699999999999722,35.00000000000058,1.1787119805698845,300.62979999999345,851.9911522631763,2.999448049679479,Expanding,2799.4699999999575,0.678727516055265,rising,Expanding,False,1.0,0.4,0.1,0.1
