trading_day_id,asia_high,asia_low,asia_range,asia_range_pips
2020-05-07,1.08495,1.08321,0.0017400000000000748,17.400000000000748
2020-05-10,1.08459,1.08288,0.0017099999999998783,17.099999999998783
2020-05-11,1.08105,1.07843,0.0026200000000000667,26.200000000000667
2020-05-12,1.08572,1.08446,0.0012600000000000389,12.600000000000389
2020-05-13,1.08239,1.08165,0.0007399999999999629,7.399999999999629
2020-05-14,1.08079,1.07995,0.0008399999999999519,8.399999999999519
2020-05-17,1.08233,1.08163,0.0006999999999999229,6.999999999999229
2020-05-18,1.09237,1.0913,0.0010700000000001264,10.700000000001264
2020-05-19,1.09395,1.09226,0.0016899999999999693,16.899999999999693
2020-05-20,1.09806,1.0968,0.0012600000000000389,12.600000000000389
2020-05-21,1.09535,1.09464,0.0007099999999999884,7.099999999999884
2020-05-24,1.09086,1.0901,0.0007599999999998719,7.599999999998719
2020-05-25,1.09103,1.08945,0.0015799999999999148,15.799999999999148
2020-05-26,1.0985,1.09679,0.0017100000000001003,17.100000000001003
2020-05-27,1.10268,1.10097,0.0017100000000001003,17.100000000001003
2020-05-28,1.10811,1.10698,0.0011299999999998533,11.299999999998533
2020-05-31,1.1126,1.11113,0.0014700000000000824,14.700000000000824
2020-06-01,1.11384,1.11239,0.0014499999999999513,14.499999999999513
2020-06-02,1.12012,1.1169,0.0032200000000000006,32.2
2020-06-03,1.12365,1.12135,0.0022999999999999687,22.999999999999687
2020-06-04,1.13444,1.1331,0.0013399999999998968,13.399999999998968
2020-06-07,1.13198,1.12965,0.0023299999999999432,23.299999999999432
2020-06-08,1.1315,1.1294,0.0020999999999999908,20.999999999999908
2020-06-09,1.13447,1.13315,0.0013199999999999878,13.199999999999878
2020-06-10,1.13888,1.13638,0.0024999999999999467,24.999999999999467
2020-06-11,1.12999,1.12804,0.0019500000000001183,19.500000000001183
2020-06-14,1.12611,1.12426,0.0018499999999999073,18.499999999999073
2020-06-15,1.13398,1.13257,0.0014099999999999113,14.099999999999113
2020-06-16,1.12731,1.12555,0.0017599999999999838,17.599999999999838
2020-06-17,1.12499,1.12379,0.0011999999999998678,11.999999999998678
2020-06-18,1.12132,1.11992,0.0014000000000000679,14.000000000000679
2020-06-21,1.11851,1.11684,0.0016699999999998383,16.699999999998383
2020-06-22,1.12809,1.12665,0.0014400000000001079,14.400000000001079
2020-06-23,1.13221,1.13073,0.0014799999999999258,14.799999999999258
2020-06-24,1.12584,1.12457,0.0012699999999998823,12.699999999998823
2020-06-25,1.12237,1.12081,0.0015600000000000058,15.600000000000058
2020-06-28,1.12294,1.12197,0.0009700000000001374,9.700000000001374
2020-06-29,1.12517,1.12346,0.0017100000000001003,17.100000000001003
2020-06-30,1.12355,1.12275,0.0008000000000001339,8.00000000000134
2020-07-01,1.12542,1.12475,0.0006700000000001705,6.700000000001705
2020-07-02,1.12415,1.12331,0.0008399999999999519,8.399999999999519
2020-07-05,1.12671,1.12445,0.0022600000000001508,22.600000000001508
2020-07-06,1.13325,1.13093,0.0023200000000000998,23.200000000000998
2020-07-07,1.12825,1.12649,0.0017599999999999838,17.599999999999838
2020-07-08,1.13467,1.13317,0.0015000000000000568,15.000000000000568
2020-07-09,1.12901,1.12708,0.0019299999999999873,19.299999999999873
2020-07-12,1.13173,1.13036,0.0013699999999998713,13.699999999998713
2020-07-13,1.13502,1.13399,0.0010299999999998644,10.299999999998644
2020-07-14,1.1423,1.14048,0.0018200000000001548,18.20000000000155
2020-07-15,1.14185,1.14093,0.0009200000000000319,9.200000000000319
2020-07-16,1.13931,1.13824,0.0010700000000001264,10.700000000001264
2020-07-19,1.14456,1.14179,0.002769999999999939,27.69999999999939
2020-07-20,1.14639,1.14461,0.0017800000000001148,17.80000000000115
2020-07-21,1.15423,1.15296,0.0012700000000001044,12.700000000001044
2020-07-22,1.15752,1.15641,0.0011100000000001664,11.100000000001664
2020-07-23,1.16162,1.15923,0.0023900000000001143,23.900000000001143
2020-07-26,1.16984,1.16421,0.005630000000000024,56.30000000000024
2020-07-27,1.17729,1.17513,0.0021599999999999397,21.599999999999397
2020-07-28,1.17256,1.17139,0.0011700000000001154,11.700000000001154
2020-07-29,1.17897,1.17722,0.0017500000000001403,17.500000000001403
2020-07-30,1.18885,1.1843,0.004550000000000054,45.50000000000054
2020-08-02,1.17966,1.17405,0.005609999999999893,56.09999999999893
2020-08-03,1.17614,1.17521,0.0009299999999998754,9.299999999998754
2020-08-04,1.1815,1.17943,0.0020700000000000163,20.700000000000163
2020-08-05,1.18859,1.187,0.0015899999999999803,15.899999999999803
2020-08-06,1.18818,1.18713,0.0010499999999999954,10.499999999999954
2020-08-09,1.17953,1.17758,0.0019499999999998963,19.499999999998963
2020-08-10,1.17429,1.17219,0.0020999999999999908,20.999999999999908
2020-08-11,1.17436,1.1726,0.0017599999999999838,17.599999999999838
2020-08-12,1.18107,1.17854,0.0025300000000001432,25.300000000001432
2020-08-13,1.18207,1.18071,0.0013600000000000279,13.600000000000279
2020-08-16,1.18528,1.18412,0.0011599999999998278,11.599999999998278
2020-08-17,1.18917,1.18711,0.0020599999999999508,20.599999999999508
2020-08-18,1.19517,1.19357,0.0016000000000000458,16.00000000000046
2020-08-19,1.18515,1.18386,0.0012900000000000134,12.900000000000134
2020-08-20,1.18767,1.18647,0.0012000000000000899,12.000000000000899
2020-08-23,1.18065,1.17907,0.0015799999999999148,15.799999999999148
2020-08-24,1.18004,1.17841,0.0016300000000000203,16.300000000000203
2020-08-25,1.1839,1.18275,0.0011499999999999844,11.499999999999844
2020-08-26,1.18449,1.18346,0.0010300000000000864,10.300000000000864
2020-08-27,1.18219,1.18109,0.001100000000000101,11.000000000001009
2020-08-30,1.19295,1.19051,0.0024399999999999977,24.399999999999977
2020-08-31,1.19481,1.19357,0.0012399999999999078,12.399999999999078
2020-09-01,1.19287,1.19062,0.0022500000000000853,22.500000000000853
2020-09-02,1.18546,1.18298,0.0024800000000000377,24.800000000000377
2020-09-03,1.18578,1.18388,0.0019000000000000128,19.000000000000128
2020-09-06,1.18435,1.1833,0.0010499999999999954,10.499999999999954
2020-09-07,1.18215,1.1805,0.0016499999999999293,16.499999999999293
2020-09-08,1.17764,1.17589,0.0017499999999999183,17.499999999999183
2020-09-09,1.18146,1.18004,0.0014199999999999768,14.199999999999768
2020-09-10,1.18368,1.18221,0.0014700000000000824,14.700000000000824
2020-09-13,1.18464,1.18319,0.0014499999999999513,14.499999999999513
2020-09-14,1.18701,1.18587,0.0011399999999999189,11.399999999999189
2020-09-15,1.18489,1.18289,0.0020000000000000018,20.000000000000018
2020-09-16,1.18165,1.17686,0.004790000000000072,47.900000000000716
2020-09-17,1.18618,1.18461,0.0015700000000000713,15.700000000000713
2020-09-20,1.18606,1.18428,0.0017799999999998928,17.799999999998928
2020-09-21,1.17708,1.17558,0.0014999999999998348,14.999999999998348
2020-09-22,1.17105,1.16779,0.0032599999999998186,32.59999999999818
2020-09-23,1.16731,1.16519,0.002120000000000122,21.200000000001218
2020-09-24,1.16771,1.16642,0.0012900000000000134,12.900000000000134
2020-09-27,1.1636,1.1615,0.0020999999999999908,20.999999999999908
2020-09-28,1.16837,1.16673,0.0016399999999998638,16.399999999998638
2020-09-29,1.17484,1.1736,0.0012400000000001299,12.400000000001299
2020-09-30,1.17318,1.17171,0.0014699999999998603,14.699999999998603
2020-10-01,1.1745,1.17335,0.0011500000000002064,11.500000000002064
2020-10-04,1.17288,1.17129,0.0015899999999999803,15.899999999999803
2020-10-05,1.17929,1.17835,0.0009399999999999409,9.399999999999409
2020-10-06,1.17405,1.17306,0.0009900000000000464,9.900000000000464
2020-10-07,1.17694,1.17612,0.0008200000000000429,8.20000000000043
2020-10-08,1.17672,1.17576,0.0009600000000000719,9.600000000000719
2020-10-11,1.18216,1.18102,0.001140000000000141,11.400000000001409
2020-10-12,1.18148,1.17941,0.0020700000000000163,20.700000000000163
2020-10-13,1.17509,1.17379,0.0013000000000000789,13.000000000000789
2020-10-14,1.17515,1.17419,0.0009599999999998499,9.599999999998499
2020-10-15,1.17124,1.17004,0.0012000000000000899,12.000000000000899
2020-10-18,1.17234,1.17112,0.0012199999999999989,12.199999999999989
2020-10-19,1.1776,1.17648,0.0011200000000000099,11.200000000000099
2020-10-20,1.18349,1.1826,0.0008899999999998354,8.899999999998354
2020-10-21,1.1861,1.18426,0.0018399999999998418,18.399999999998418
2020-10-22,1.18233,1.17866,0.003670000000000062,36.70000000000062
2020-10-25,1.18504,1.18337,0.0016700000000000603,16.700000000000603
2020-10-26,1.18228,1.18077,0.0015099999999999003,15.099999999999003
2020-10-27,1.17879,1.17726,0.0015300000000000313,15.300000000000313
2020-10-28,1.17587,1.17437,0.0015000000000000568,15.000000000000568
2020-10-29,1.16849,1.16686,0.0016300000000000203,16.300000000000203
2020-11-01,1.16487,1.16377,0.001100000000000101,11.000000000001009
2020-11-02,1.16511,1.16372,0.0013900000000000023,13.900000000000023
