trading_day_id,asia_high,asia_low,asia_range,asia_range_pips
2021-01-03,1.22556,1.22385,0.0017099999999998783,17.099999999998783
2021-01-04,1.22629,1.2247,0.0015900000000002024,15.900000000002024
2021-01-05,1.23261,1.2281,0.004510000000000014,45.100000000000136
2021-01-06,1.23443,1.23282,0.0016099999999998893,16.099999999998893
2021-01-07,1.22724,1.22349,0.003750000000000142,37.50000000000142
2021-01-10,1.21962,1.21711,0.0025100000000000122,25.100000000000122
2021-01-11,1.21619,1.21404,0.0021500000000000963,21.500000000000963
2021-01-12,1.22181,1.22048,0.0013300000000000534,13.300000000000534
2021-01-13,1.21718,1.21599,0.0011900000000000244,11.900000000000244
2021-01-14,1.21624,1.21484,0.0014000000000000679,14.000000000000679
2021-01-17,1.20811,1.20649,0.0016199999999999548,16.199999999999548
2021-01-18,1.20968,1.20772,0.001960000000000184,19.600000000001838
2021-01-19,1.21463,1.21269,0.0019400000000000528,19.400000000000528
2021-01-20,1.21305,1.21093,0.0021199999999998997,21.199999999998997
2021-01-21,1.21777,1.21613,0.0016400000000000858,16.40000000000086
2021-01-24,1.21733,1.21601,0.0013199999999999878,13.199999999999878
2021-01-25,1.21455,1.21331,0.0012399999999999078,12.399999999999078
2021-01-26,1.21696,1.21582,0.001140000000000141,11.400000000001409
2021-01-27,1.21059,1.20824,0.0023500000000000743,23.500000000000743
2021-01-28,1.21219,1.21036,0.0018299999999999983,18.299999999999983
2021-01-31,1.21363,1.21201,0.0016199999999999548,16.199999999999548
2021-02-01,1.20861,1.20622,0.002389999999999892,23.899999999998922
2021-02-02,1.205,1.20357,0.0014300000000000423,14.300000000000423
2021-02-03,1.20427,1.20333,0.0009399999999999409,9.399999999999409
2021-02-04,1.19718,1.19621,0.0009699999999999154,9.699999999999154
2021-02-07,1.20525,1.20296,0.0022899999999999032,22.899999999999032
2021-02-08,1.2064,1.20491,0.0014899999999999913,14.899999999999913
2021-02-09,1.21183,1.21088,0.0009500000000000064,9.500000000000064
2021-02-10,1.21199,1.21134,0.0006499999999998174,6.499999999998174
2021-02-11,1.21332,1.21247,0.0008500000000000174,8.500000000000174
2021-02-14,1.21284,1.21167,0.0011699999999998933,11.699999999998933
2021-02-15,1.21468,1.21313,0.0015499999999999403,15.499999999999403
2021-02-16,1.2095,1.20832,0.0011799999999999589,11.799999999999589
2021-02-17,1.205,1.20413,0.0008700000000001484,8.700000000001484
