trading_day_id,side,sweep_time,sweep_level,london_end,max_extension,reverted_inside_by_end,time_to_revert_min,max_adverse,max_favorable,asia_high,asia_low
2018-01-01,up_sweep,2018-01-02 01:00:00,1.2023,2018-01-02 03:59:00,0.0024699999999999722,False,31.0,0.0024699999999999722,3.999999999981796e-05,1.2023,1.20093
2018-01-02,down_sweep,2018-01-03 01:58:00,1.20444,2018-01-03 03:59:00,0.0013300000000000534,False,0.0,0.0013300000000000534,0.00045000000000006146,1.20637,1.20444
2018-01-03,up_sweep,2018-01-04 01:00:00,1.20112,2018-01-04 03:59:00,0.00266999999999995,False,,0.00266999999999995,-0.0005900000000000905,1.20112,1.20044
2018-01-04,down_sweep,2018-01-05 01:44:00,1.2065,2018-01-05 03:59:00,0.0013999999999998458,False,0.0,0.0013999999999998458,0.00020000000000020002,1.20794,1.2065
2018-01-07,down_sweep,2018-01-08 01:00:00,1.20331,2018-01-08 03:59:00,0.00499000000000005,False,,0.00499000000000005,-0.0010499999999999954,1.20522,1.20331
2018-01-08,down_sweep,2018-01-09 01:34:00,1.19579,2018-01-09 03:59:00,0.0025799999999998047,False,17.0,0.0025799999999998047,0.0012900000000000134,1.19734,1.19579
2018-01-09,down_sweep,2018-01-10 01:00:00,1.19281,2018-01-10 03:59:00,0.0004999999999999449,False,0.0,0.0004999999999999449,0.0026700000000001722,1.19451,1.19281
2018-01-10,down_sweep,2018-01-11 01:16:00,1.19474,2018-01-11 03:59:00,0.0018099999999998673,False,12.0,0.0018099999999998673,0.00026999999999999247,1.19628,1.19474
2018-01-11,up_sweep,2018-01-12 02:40:00,1.20665,2018-01-12 03:59:00,0.005390000000000006,False,7.0,0.005390000000000006,0.0014300000000000423,1.20665,1.20415
2018-01-14,up_sweep,2018-01-15 01:00:00,1.22088,2018-01-15 03:59:00,0.0025500000000000522,False,60.0,0.0025500000000000522,0.0007500000000000284,1.22088,1.21875
2018-01-15,up_sweep,2018-01-16 01:31:00,1.22696,2018-01-16 03:59:00,0.0013300000000000534,False,0.0,0.0013300000000000534,0.00537999999999994,1.22696,1.22478
