trading_day_id,side,sweep_time,sweep_level,london_end,max_extension,reverted_inside_by_end,time_to_revert_min,max_adverse,max_favorable,asia_high,asia_low
2021-01-03,up_sweep,2021-01-04 01:01:00,1.22556,2021-01-04 03:59:00,0.003049999999999997,False,0.0,0.003049999999999997,0.0013600000000000279,1.22556,1.22385
2021-01-04,up_sweep,2021-01-05 01:00:00,1.22629,2021-01-05 03:59:00,0.0015799999999999148,False,67.0,0.0015799999999999148,0.0007700000000001594,1.22629,1.2247
2021-01-05,up_sweep,2021-01-06 02:09:00,1.23261,2021-01-06 03:59:00,0.0019100000000000783,True,11.0,0.0019100000000000783,0.0005999999999999339,1.23261,1.2281
2021-01-06,down_sweep,2021-01-07 01:00:00,1.23282,2021-01-07 03:59:00,0.003549999999999942,False,,0.003549999999999942,-0.00026999999999999247,1.23443,1.23282
2021-01-07,down_sweep,2021-01-08 02:56:00,1.22349,2021-01-08 03:59:00,0.0021700000000000053,False,1.0,0.0021700000000000053,0.00042000000000008697,1.22724,1.22349
2021-01-10,up_sweep,2021-01-11 03:14:00,1.21962,2021-01-11 03:59:00,0.000360000000000138,True,0.0,0.000360000000000138,0.0012999999999998568,1.21962,1.21711
2021-01-11,up_sweep,2021-01-12 02:16:00,1.21619,2021-01-12 03:59:00,0.0013299999999998313,True,0.0,0.0013299999999998313,0.001140000000000141,1.21619,1.21404
2021-01-12,up_sweep,2021-01-13 02:14:00,1.22181,2021-01-13 03:59:00,0.00045999999999990493,False,0.0,0.00045999999999990493,0.0032600000000000406,1.22181,1.22048
2021-01-13,down_sweep,2021-01-14 01:00:00,1.21599,2021-01-14 03:59:00,0.0023799999999998267,False,170.0,0.0023799999999998267,0.000280000000000058,1.21718,1.21599
2021-01-14,down_sweep,2021-01-15 01:00:00,1.21484,2021-01-15 03:59:00,0.003069999999999906,False,,0.003069999999999906,-0.00017999999999984695,1.21624,1.21484
2021-01-17,up_sweep,2021-01-18 01:56:00,1.20811,2021-01-18 03:59:00,0.0005599999999998939,True,0.0,0.0005599999999998939,0.0014199999999999768,1.20811,1.20649
2021-01-18,up_sweep,2021-01-19 01:00:00,1.20968,2021-01-19 03:59:00,0.0021799999999998487,False,0.0,0.0021799999999998487,0.0011600000000000499,1.20968,1.20772
2021-01-19,up_sweep,2021-01-20 01:09:00,1.21463,2021-01-20 03:59:00,0.0011799999999999589,True,0.0,0.0011799999999999589,0.0015700000000000713,1.21463,1.21269
2021-01-20,up_sweep,2021-01-21 01:00:00,1.21305,2021-01-21 03:59:00,0.0006900000000000794,False,42.0,0.0006900000000000794,0.0015700000000000713,1.21305,1.21093
2021-01-21,down_sweep,2021-01-22 02:01:00,1.21613,2021-01-22 03:59:00,0.0009799999999999809,False,1.0,0.0009799999999999809,0.0022200000000001108,1.21777,1.21613
2021-01-24,up_sweep,2021-01-25 01:00:00,1.21733,2021-01-25 03:59:00,0.0009900000000000464,True,83.0,0.0009900000000000464,0.0004900000000001015,1.21733,1.21601
2021-01-25,down_sweep,2021-01-26 01:00:00,1.21331,2021-01-26 03:59:00,0.0025500000000000522,True,168.0,0.0025500000000000522,0.0008299999999998864,1.21455,1.21331
2021-01-26,down_sweep,2021-01-27 02:08:00,1.21582,2021-01-27 03:59:00,0.0014499999999999513,False,0.0,0.0014499999999999513,0.00031000000000003247,1.21696,1.21582
2021-01-27,down_sweep,2021-01-28 02:36:00,1.20824,2021-01-28 03:59:00,0.00017000000000000348,True,0.0,0.00017000000000000348,0.0031200000000000117,1.21059,1.20824
2021-01-28,down_sweep,2021-01-29 01:00:00,1.21036,2021-01-29 03:59:00,0.000640000000000196,True,31.0,0.000640000000000196,0.0015899999999999803,1.21219,1.21036
2021-01-31,down_sweep,2021-02-01 03:03:00,1.21201,2021-02-01 03:59:00,0.0032000000000000917,False,0.0,0.0032000000000000917,0.001060000000000061,1.21363,1.21201
2021-02-01,up_sweep,2021-02-02 03:36:00,1.20861,2021-02-02 03:59:00,9.999999999998899e-05,False,0.0,9.999999999998899e-05,0.0011099999999999444,1.20861,1.20622
2021-02-02,down_sweep,2021-02-03 01:49:00,1.20357,2021-02-03 03:59:00,0.0008099999999999774,False,1.0,0.0008099999999999774,0.0006599999999998829,1.205,1.20357
2021-02-03,down_sweep,2021-02-04 01:00:00,1.20333,2021-02-04 03:59:00,0.0042200000000001125,False,,0.0042200000000001125,-0.0016400000000000858,1.20427,1.20333
2021-02-04,down_sweep,2021-02-05 01:04:00,1.19621,2021-02-05 03:59:00,0.00026999999999999247,False,1.0,0.00026999999999999247,0.002529999999999921,1.19718,1.19621
2021-02-07,down_sweep,2021-02-08 03:29:00,1.20296,2021-02-08 03:59:00,0.00043999999999999595,True,0.0,0.00043999999999999595,0.0005899999999998684,1.20525,1.20296
2021-02-08,up_sweep,2021-02-09 01:00:00,1.2064,2021-02-09 03:59:00,0.0033600000000000296,False,,0.0033600000000000296,-0.000320000000000098,1.2064,1.20491
2021-02-09,up_sweep,2021-02-10 01:00:00,1.21183,2021-02-10 03:59:00,0.002569999999999961,False,,0.002569999999999961,-0.00045000000000006146,1.21183,1.21088
2021-02-10,up_sweep,2021-02-11 01:00:00,1.21199,2021-02-11 03:59:00,0.0012800000000001699,False,134.0,0.0012800000000001699,0.00019999999999997797,1.21199,1.21134
2021-02-11,down_sweep,2021-02-12 01:42:00,1.21247,2021-02-12 03:59:00,0.0022299999999999542,False,1.0,0.0022299999999999542,0.000220000000000109,1.21332,1.21247
2021-02-14,up_sweep,2021-02-15 01:00:00,1.21284,2021-02-15 03:59:00,0.0016700000000000603,False,,0.0016700000000000603,-0.0002300000000001745,1.21284,1.21167
2021-02-15,down_sweep,2021-02-16 02:28:00,1.21313,2021-02-16 03:59:00,0.00029999999999996696,False,1.0,0.00029999999999996696,0.00258999999999987,1.21468,1.21313
2021-02-16,down_sweep,2021-02-17 02:02:00,1.20832,2021-02-17 03:59:00,0.0018400000000000638,False,,0.0018400000000000638,5.999999999994898e-05,1.2095,1.20832
2021-02-17,down_sweep,2021-02-18 02:12:00,1.20413,2021-02-18 03:59:00,0.0004999999999999449,False,7.0,0.0004999999999999449,0.002930000000000099,1.205,1.20413
2021-02-18,up_sweep,2021-02-19 01:18:00,1.20985,2021-02-19 03:59:00,0.003509999999999902,False,5.0,0.003509999999999902,0.0008100000000001994,1.20985,1.20862
2021-02-21,down_sweep,2021-02-22 01:00:00,1.21204,2021-02-22 03:59:00,0.002930000000000099,False,3.0,0.002930000000000099,0.00038000000000004697,1.21355,1.21204
2021-02-22,up_sweep,2021-02-23 02:47:00,1.2177,2021-02-23 03:59:00,0.00031000000000003247,False,0.0,0.00031000000000003247,0.0023200000000000998,1.2177,1.21621
2021-02-23,down_sweep,2021-02-24 01:00:00,1.21473,2021-02-24 03:59:00,0.0003300000000001635,False,13.0,0.0003300000000001635,0.0027199999999998337,1.21662,1.21473
2021-02-24,up_sweep,2021-02-25 01:00:00,1.21696,2021-02-25 03:59:00,0.00387000000000004,False,89.0,0.00387000000000004,0.00019999999999997797,1.21696,1.21566
2021-02-25,down_sweep,2021-02-26 02:30:00,1.21372,2021-02-26 03:59:00,0.0008399999999999519,True,7.0,0.0008399999999999519,0.0022200000000001108,1.21671,1.21372
2021-02-28,down_sweep,2021-03-01 01:01:00,1.20828,2021-03-01 03:59:00,0.003290000000000015,False,2.0,0.003290000000000015,0.0009999999999998899,1.21011,1.20828
2021-03-01,down_sweep,2021-03-02 01:00:00,1.2027,2021-03-02 03:59:00,0.00279000000000007,False,,0.00279000000000007,-2.0000000000131024e-05,1.2049,1.2027
2021-03-02,down_sweep,2021-03-03 01:01:00,1.20837,2021-03-03 03:59:00,0.0009599999999998499,False,2.0,0.0009599999999998499,0.0023999999999999577,1.20934,1.20837
2021-03-03,up_sweep,2021-03-04 02:02:00,1.2062,2021-03-04 03:59:00,4.0000000000040004e-05,False,0.0,4.0000000000040004e-05,0.00258999999999987,1.2062,1.20463
2021-03-04,down_sweep,2021-03-05 01:59:00,1.19529,2021-03-05 03:59:00,0.0038799999999998835,False,0.0,0.0038799999999998835,0.0007900000000000684,1.19687,1.19529
2021-03-07,down_sweep,2021-03-08 01:00:00,1.19181,2021-03-08 03:59:00,0.004269999999999996,False,,0.004269999999999996,-0.000360000000000138,1.19321,1.19181
2021-03-08,up_sweep,2021-03-09 01:00:00,1.18523,2021-03-09 03:59:00,0.0046200000000000685,False,,0.0046200000000000685,0.00011999999999989797,1.18523,1.18355
2021-03-09,down_sweep,2021-03-10 01:00:00,1.18838,2021-03-10 03:59:00,0.0015000000000000568,True,107.0,0.0015000000000000568,0.0012900000000000134,1.18976,1.18838
2021-03-10,up_sweep,2021-03-11 01:42:00,1.19289,2021-03-11 03:59:00,0.003980000000000095,False,19.0,0.003980000000000095,0.00045000000000006146,1.19289,1.19156
2021-03-11,down_sweep,2021-03-12 01:00:00,1.198,2021-03-12 03:59:00,0.005169999999999897,False,,0.005169999999999897,-0.0016700000000000603,1.19884,1.198
2021-03-14,down_sweep,2021-03-15 01:00:00,1.19497,2021-03-15 03:59:00,0.003190000000000026,False,,0.003190000000000026,-0.0009900000000000464,1.19674,1.19497
2021-03-15,up_sweep,2021-03-16 01:00:00,1.19319,2021-03-16 03:59:00,0.00032999999999994145,True,1.0,0.00032999999999994145,0.0018299999999999983,1.19319,1.19222
