trading_day_id,side,sweep_time,sweep_level,london_end,max_extension,reverted_inside_by_end,time_to_revert_min,max_adverse,max_favorable,asia_high,asia_low,dow,hour,asia_range,asia_quartile,contain_streak,resolve_streak,asia_contains_prev_ny,asia_resolves_prev_ny
2022-01-02,down_sweep,2022-01-03 01:00:00,1.13498,2022-01-03 03:59:00,0.0014899999999999,False,,0.0014899999999999,1.999999999990898e-05,1.13755,1.13498,Monday,1,0.002569999999999961,Q4,,,,
2022-01-03,down_sweep,2022-01-04 01:10:00,1.13012,2022-01-04 03:59:00,0.00181,False,,0.00181,2.999999999997449e-05,1.13087,1.13012,Tuesday,1,0.0007500000000000284,Q1,1.0,0.0,True,False
2022-01-04,up_sweep,2022-01-05 01:00:00,1.12886,2022-01-05 03:59:00,0.0022299999999999,False,,0.0022299999999999,-0.0004299999999999,1.12886,1.12769,Wednesday,1,0.0011699999999998933,Q1,2.0,0.0,True,False
2022-01-05,down_sweep,2022-01-06 01:10:00,1.13048,2022-01-06 03:59:00,0.0020299999999999,False,0.0,0.0020299999999999,0.0004399999999999,1.13185,1.13048,Thursday,1,0.0013700000000000934,Q2,3.0,0.0,True,False
2022-01-06,up_sweep,2022-01-07 01:00:00,1.13007,2022-01-07 03:59:00,0.0014500000000001,False,3.0,0.0014500000000001,0.0002699999999999,1.13007,1.12899,Friday,1,0.0010799999999999699,Q1,4.0,0.0,True,False
2022-01-09,down_sweep,2022-01-10 01:00:00,1.13497,2022-01-10 03:59:00,0.00292,False,,0.00292,-0.00136,1.1358,1.13497,Monday,1,0.0008299999999998864,Q1,,,,
2022-01-10,up_sweep,2022-01-11 01:02:00,1.13417,2022-01-11 03:59:00,0.00099,False,0.0,0.00099,0.0010199999999997,1.13417,1.13284,Tuesday,1,0.0013299999999998313,Q1,0.0,1.0,False,True
2022-01-11,up_sweep,2022-01-12 01:00:00,1.13733,2022-01-12 03:59:00,0.00017,True,0.0,0.00017,0.0018399999999998,1.13733,1.1364,Wednesday,1,0.0009299999999998754,Q1,1.0,0.0,True,False
2022-01-12,up_sweep,2022-01-13 02:23:00,1.1448,2022-01-13 03:59:00,0.00302,False,,0.00302,8.000000000008001e-05,1.1448,1.14357,Thursday,2,0.0012300000000000644,Q1,2.0,0.0,True,False
2022-01-13,up_sweep,2022-01-14 01:00:00,1.14681,2022-01-14 03:59:00,0.0012499999999999,True,68.0,0.0012499999999999,0.0008000000000001,1.14681,1.14511,Friday,1,0.0017000000000000348,Q2,3.0,0.0,True,False
2022-01-16,up_sweep,2022-01-17 01:00:00,1.14117,2022-01-17 03:59:00,0.0022699999999999,False,,0.0022699999999999,-1.999999999990898e-05,1.14117,1.14,Monday,1,0.0011700000000001154,Q1,,,,
2022-01-17,down_sweep,2022-01-18 01:00:00,1.14078,2022-01-18 03:59:00,0.0020899999999999,False,,0.0020899999999999,-0.0002099999999998,1.14207,1.14078,Tuesday,1,0.0012900000000000134,Q1,0.0,1.0,False,True
2022-01-18,up_sweep,2022-01-19 01:00:00,1.13297,2022-01-19 03:59:00,0.0012999999999998,False,0.0,0.0012999999999998,0.00028,1.13297,1.13187,Wednesday,1,0.001100000000000101,Q1,1.0,0.0,True,False
2022-01-19,up_sweep,2022-01-20 02:43:00,1.13651,2022-01-20 03:59:00,0.0003699999999999,True,4.0,0.0003699999999999,0.0012799999999999,1.13651,1.13427,Thursday,2,0.0022400000000000198,Q3,0.0,1.0,False,True
