trading_day_id,side,sweep_time,sweep_level,london_end,max_extension,reverted_inside_by_end,time_to_revert_min,max_adverse,max_favorable,asia_high,asia_low
2023-01-01,down_sweep,2023-01-02 01:55:00,1.06912,2023-01-02 03:59:00,0.0028000000000001357,False,,0.0028000000000001357,0.0005899999999998684,1.07087,1.06912
2023-01-02,down_sweep,2023-01-03 02:09:00,1.06503,2023-01-03 03:59:00,0.009969999999999812,False,0.0,0.009969999999999812,0.0008200000000000429,1.06783,1.06503
2023-01-03,up_sweep,2023-01-04 01:00:00,1.05695,2023-01-04 03:59:00,0.006589999999999874,False,2.0,0.006589999999999874,0.0010099999999999554,1.05695,1.0545
2023-01-04,down_sweep,2023-01-05 01:59:00,1.06029,2023-01-05 03:59:00,0.0012799999999999478,True,0.0,0.0012799999999999478,0.0024900000000001032,1.06314,1.06029
2023-01-05,down_sweep,2023-01-06 01:00:00,1.05188,2023-01-06 03:59:00,0.0011900000000000244,False,9.0,0.0011900000000000244,0.0012100000000001554,1.05326,1.05188
2023-01-08,up_sweep,2023-01-09 01:00:00,1.06722,2023-01-09 03:59:00,0.002729999999999899,False,102.0,0.002729999999999899,0.0004300000000001525,1.06722,1.06513
2023-01-09,up_sweep,2023-01-10 01:00:00,1.07396,2023-01-10 03:59:00,0.0007599999999998719,True,10.0,0.0007599999999998719,0.0017700000000000493,1.07396,1.07205
2023-01-10,up_sweep,2023-01-11 01:00:00,1.07453,2023-01-11 03:59:00,0.0012000000000000899,True,79.0,0.0012000000000000899,0.0016700000000000603,1.07453,1.07255
2023-01-11,down_sweep,2023-01-12 01:20:00,1.07601,2023-01-12 03:59:00,0.0014799999999999258,False,0.0,0.0014799999999999258,0.0004900000000001015,1.07745,1.07601
2023-01-12,down_sweep,2023-01-13 01:00:00,1.08455,2023-01-13 03:59:00,0.0012499999999999734,True,38.0,0.0012499999999999734,0.0018500000000001293,1.08679,1.08455
2023-01-15,down_sweep,2023-01-16 03:08:00,1.08211,2023-01-16 03:59:00,0.0018899999999999473,False,3.0,0.0018899999999999473,0.00042000000000008697,1.0872,1.08211
2023-01-16,up_sweep,2023-01-17 01:15:00,1.08336,2023-01-17 03:59:00,0.0004899999999998794,True,2.0,0.0004899999999998794,0.0021800000000000708,1.08336,1.08138
2023-01-17,down_sweep,2023-01-18 01:00:00,1.07823,2023-01-18 03:59:00,0.000280000000000058,False,2.0,0.000280000000000058,0.006890000000000063,1.0796,1.07823
2023-01-18,up_sweep,2023-01-19 01:09:00,1.07982,2023-01-19 03:59:00,0.002650000000000041,False,2.0,0.002650000000000041,0.0015700000000000713,1.07982,1.07823
2023-01-19,down_sweep,2023-01-20 01:43:00,1.08279,2023-01-20 03:59:00,0.0007199999999998319,True,1.0,0.0007199999999998319,0.0030799999999999716,1.0844,1.08279
2023-01-22,up_sweep,2023-01-23 01:52:00,1.08993,2023-01-23 03:59:00,0.0027399999999999647,False,32.0,0.0027399999999999647,0.0007300000000001194,1.08993,1.08639
2023-01-23,up_sweep,2023-01-24 01:26:00,1.08824,2023-01-24 03:59:00,0.0015399999999998748,True,9.0,0.0015399999999998748,0.0016100000000001113,1.08824,1.08674
2023-01-24,up_sweep,2023-01-25 01:00:00,1.0894,2023-01-25 03:59:00,0.0017000000000000348,False,101.0,0.0017000000000000348,0.00262999999999991,1.0894,1.08807
2023-01-25,up_sweep,2023-01-26 01:51:00,1.09246,2023-01-26 03:59:00,0.00046999999999997044,True,7.0,0.00046999999999997044,0.0019100000000000783,1.09246,1.09069
2023-01-26,down_sweep,2023-01-27 01:00:00,1.08858,2023-01-27 03:59:00,0.0020400000000000418,True,161.0,0.0020400000000000418,0.0005799999999998029,1.09001,1.08858
2023-01-29,down_sweep,2023-01-30 01:46:00,1.0861,2023-01-30 03:59:00,0.0008200000000000429,False,1.0,0.0008200000000000429,0.0028399999999999537,1.08753,1.0861
2023-01-30,down_sweep,2023-01-31 01:00:00,1.08487,2023-01-31 03:59:00,0.004629999999999912,False,,0.004629999999999912,8.999999999992347e-05,1.08599,1.08487
2023-01-31,up_sweep,2023-02-01 01:00:00,1.08638,2023-02-01 03:59:00,0.0024600000000001288,False,,0.0024600000000001288,-0.00017000000000000348,1.08638,1.08569
2023-02-01,down_sweep,2023-02-02 01:43:00,1.1006,2023-02-02 03:59:00,0.0014700000000000824,False,2.0,0.0014700000000000824,0.0008699999999999264,1.10266,1.1006
2023-02-02,up_sweep,2023-02-03 02:19:00,1.0905,2023-02-03 03:59:00,0.00021000000000004349,True,0.0,0.00021000000000004349,0.0023200000000000998,1.0905,1.08909
2023-02-05,up_sweep,2023-02-06 01:00:00,1.07948,2023-02-06 03:59:00,0.00028999999999990145,True,10.0,0.00028999999999990145,0.0020100000000000673,1.07948,1.07813
2023-02-06,up_sweep,2023-02-07 01:14:00,1.07425,2023-02-07 03:59:00,0.0001100000000000545,False,0.0,0.0001100000000000545,0.004569999999999963,1.07425,1.07279
2023-02-07,up_sweep,2023-02-08 01:01:00,1.07349,2023-02-08 03:59:00,0.0024699999999999722,False,4.0,0.0024699999999999722,0.0011099999999999444,1.07349,1.0723
2023-02-08,up_sweep,2023-02-09 01:00:00,1.07257,2023-02-09 03:59:00,0.003349999999999964,False,,0.003349999999999964,0.000180000000000069,1.07257,1.07093
2023-02-09,down_sweep,2023-02-10 01:00:00,1.07254,2023-02-10 03:59:00,0.000660000000000105,False,0.0,0.000660000000000105,0.00270999999999999,1.07395,1.07254
2023-02-12,up_sweep,2023-02-13 01:35:00,1.06787,2023-02-13 03:59:00,0.0010999999999998789,True,0.0,0.0010999999999998789,0.0006500000000000394,1.06787,1.06553
2023-02-13,up_sweep,2023-02-14 01:00:00,1.07367,2023-02-14 03:59:00,0.0013199999999999878,False,5.0,0.0013199999999999878,0.0008099999999999774,1.07367,1.07256
2023-02-14,down_sweep,2023-02-15 01:00:00,1.07326,2023-02-15 03:59:00,0.003290000000000015,False,,0.003290000000000015,-0.00042000000000008697,1.07443,1.07326
2023-02-15,up_sweep,2023-02-16 01:01:00,1.07079,2023-02-16 03:59:00,0.0014300000000000423,True,2.0,0.0014300000000000423,0.0011899999999998023,1.07079,1.06843
2023-02-16,down_sweep,2023-02-17 01:00:00,1.0652,2023-02-17 03:59:00,0.0022799999999998377,False,,0.0022799999999998377,-0.0005199999999998539,1.06654,1.0652
2023-02-19,up_sweep,2023-02-20 01:00:00,1.06854,2023-02-20 03:59:00,0.0019000000000000128,False,,0.0019000000000000128,2.0000000000131024e-05,1.06854,1.06728
2023-02-20,down_sweep,2023-02-21 01:42:00,1.06673,2023-02-21 03:59:00,0.0007899999999998464,False,0.0,0.0007899999999998464,0.0020999999999999908,1.06849,1.06673
2023-02-21,down_sweep,2023-02-22 03:02:00,1.06485,2023-02-22 03:59:00,0.0005900000000000905,False,0.0,0.0005900000000000905,0.0009099999999999664,1.06638,1.06485
2023-02-22,up_sweep,2023-02-23 01:00:00,1.06216,2023-02-23 03:59:00,0.0005900000000000905,True,3.0,0.0005900000000000905,0.0018700000000000383,1.06216,1.06052
2023-02-23,down_sweep,2023-02-24 02:03:00,1.05932,2023-02-24 03:59:00,0.0013499999999999623,False,1.0,0.0013499999999999623,0.00025999999999992696,1.06141,1.05932
2023-02-26,down_sweep,2023-02-27 01:00:00,1.0545,2023-02-27 03:59:00,0.0012199999999999989,True,11.0,0.0012199999999999989,0.0016100000000001113,1.05593,1.0545
2023-02-27,down_sweep,2023-02-28 01:00:00,1.05859,2023-02-28 03:59:00,0.0004199999999998649,False,6.0,0.0004199999999998649,0.003390000000000004,1.06148,1.05859
2023-02-28,up_sweep,2023-03-01 01:00:00,1.05851,2023-03-01 03:59:00,0.006349999999999856,False,,0.006349999999999856,-0.00039999999999995595,1.05851,1.05651
2023-03-01,down_sweep,2023-03-02 01:00:00,1.06463,2023-03-02 03:59:00,0.0020400000000000418,False,,0.0020400000000000418,-0.00015999999999993797,1.06726,1.06463
2023-03-02,up_sweep,2023-03-03 01:07:00,1.06142,2023-03-03 03:59:00,0.0014799999999999258,False,0.0,0.0014799999999999258,0.0005100000000000104,1.06142,1.05966
2023-03-05,up_sweep,2023-03-06 01:00:00,1.0638,2023-03-06 03:59:00,0.0019199999999999218,False,31.0,0.0019199999999999218,9.999999999998899e-05,1.0638,1.0624
2023-03-06,down_sweep,2023-03-07 01:54:00,1.06763,2023-03-07 03:59:00,0.000660000000000105,False,0.0,0.000660000000000105,0.0018000000000000238,1.06887,1.06763
2023-03-07,down_sweep,2023-03-08 01:00:00,1.05419,2023-03-08 03:59:00,0.0011600000000000499,False,94.0,0.0011600000000000499,0.0005999999999999339,1.05504,1.05419
2023-03-08,up_sweep,2023-03-09 01:08:00,1.05532,2023-03-09 03:59:00,0.0009900000000000464,False,0.0,0.0009900000000000464,0.000520000000000076,1.05532,1.05378
2023-03-09,down_sweep,2023-03-10 01:40:00,1.05853,2023-03-10 03:59:00,0.0011499999999999844,True,15.0,0.0011499999999999844,0.0021299999999999653,1.05993,1.05853
2023-03-12,up_sweep,2023-03-13 01:00:00,1.06979,2023-03-13 03:59:00,0.003929999999999989,False,,0.003929999999999989,-0.0005900000000000905,1.06979,1.06637
2023-03-13,down_sweep,2023-03-14 01:04:00,1.0705,2023-03-14 03:59:00,0.00262999999999991,True,0.0,0.00262999999999991,0.0010300000000000864,1.07241,1.0705
2023-03-14,up_sweep,2023-03-15 01:02:00,1.07394,2023-03-15 03:59:00,0.000500000000000167,True,1.0,0.000500000000000167,0.0012799999999999478,1.07394,1.0725
2023-03-15,up_sweep,2023-03-16 01:00:00,1.05991,2023-03-16 03:59:00,0.0036200000000001786,False,64.0,0.0036200000000001786,0.0006399999999999739,1.05991,1.05729
2023-03-16,up_sweep,2023-03-17 01:00:00,1.06319,2023-03-17 03:59:00,0.0038000000000000256,False,,0.0038000000000000256,-0.0012499999999999734,1.06319,1.06116
2023-03-19,down_sweep,2023-03-20 01:25:00,1.06691,2023-03-20 03:59:00,0.0038000000000000256,False,66.0,0.0038000000000000256,0.00017000000000000348,1.06898,1.06691
2023-03-20,down_sweep,2023-03-21 01:00:00,1.07151,2023-03-21 03:59:00,0.0011299999999998533,False,0.0,0.0011299999999998533,0.0023600000000001398,1.0726,1.07151
2023-03-21,down_sweep,2023-03-22 01:38:00,1.07658,2023-03-22 03:59:00,0.0006800000000000139,False,1.0,0.0006800000000000139,0.0016999999999998128,1.07767,1.07658
2023-03-22,up_sweep,2023-03-23 01:00:00,1.08882,2023-03-23 03:59:00,0.0041400000000000325,False,,0.0041400000000000325,-0.000280000000000058,1.08882,1.08684
2023-03-23,up_sweep,2023-03-24 01:01:00,1.08351,2023-03-24 03:59:00,2.0000000000131024e-05,False,0.0,2.0000000000131024e-05,0.006720000000000059,1.08351,1.08204
2023-03-26,down_sweep,2023-03-27 02:00:00,1.07608,2023-03-27 03:59:00,0.0015899999999999803,False,0.0,0.0015899999999999803,0.0021299999999999653,1.07775,1.07608
2023-03-27,up_sweep,2023-03-28 02:19:00,1.08178,2023-03-28 03:59:00,0.0016100000000001113,False,0.0,0.0016100000000001113,0.0009999999999998899,1.08178,1.07987
2023-03-28,down_sweep,2023-03-29 01:13:00,1.08364,2023-03-29 03:59:00,0.0018700000000000383,True,0.0,0.0018700000000000383,0.0003300000000001635,1.08476,1.08364
2023-03-29,up_sweep,2023-03-30 01:32:00,1.08458,2023-03-30 03:59:00,0.0011899999999998023,False,0.0,0.0011899999999998023,0.0022300000000001763,1.08458,1.08354
2023-03-30,down_sweep,2023-03-31 01:03:00,1.09018,2023-03-31 03:59:00,0.0021799999999998487,False,0.0,0.0021799999999998487,0.0008900000000000574,1.0917,1.09018
2023-04-02,down_sweep,2023-04-03 01:00:00,1.07987,2023-04-03 03:59:00,0.0009600000000000719,False,72.0,0.0009600000000000719,0.004309999999999814,1.08229,1.07987
2023-04-03,down_sweep,2023-04-04 01:00:00,1.08989,2023-04-04 03:59:00,0.0016100000000001113,False,85.0,0.0016100000000001113,0.00391000000000008,1.09097,1.08989
2023-04-04,down_sweep,2023-04-05 01:00:00,1.09569,2023-04-05 03:59:00,0.0010300000000000864,False,56.0,0.0010300000000000864,0.0010399999999999299,1.09695,1.09569
2023-04-05,down_sweep,2023-04-06 01:00:00,1.0893,2023-04-06 03:59:00,0.00034000000000000696,True,28.0,0.00034000000000000696,0.0023999999999999577,1.09099,1.0893
2023-04-09,down_sweep,2023-04-10 01:00:00,1.09033,2023-04-10 03:59:00,0.0012499999999999734,False,110.0,0.0012499999999999734,0.0013600000000000279,1.09145,1.09033
2023-04-10,up_sweep,2023-04-11 01:00:00,1.08788,2023-04-11 03:59:00,0.0025600000000001177,False,,0.0025600000000001177,-0.00019999999999997797,1.08788,1.08687
2023-04-11,up_sweep,2023-04-12 01:11:00,1.09275,2023-04-12 03:59:00,0.0009799999999999809,True,0.0,0.0009799999999999809,0.0011600000000000499,1.09275,1.09147
2023-04-12,down_sweep,2023-04-13 01:07:00,1.09878,2023-04-13 03:59:00,0.0011100000000001664,True,0.0,0.0011100000000001664,0.0012799999999999478,1.10049,1.09878
2023-04-13,up_sweep,2023-04-14 01:00:00,1.10589,2023-04-14 03:59:00,0.0016899999999999693,False,,0.0016899999999999693,-4.0000000000040004e-05,1.10589,1.10479
2023-04-16,up_sweep,2023-04-17 01:32:00,1.09914,2023-04-17 03:59:00,0.0008299999999998864,False,2.0,0.0008299999999998864,0.0007999999999999119,1.09914,1.09726
2023-04-17,up_sweep,2023-04-18 01:00:00,1.09289,2023-04-18 03:59:00,0.0041800000000000725,False,,0.0041800000000000725,-0.0005300000000001415,1.09289,1.09222
2023-04-18,down_sweep,2023-04-19 01:00:00,1.09739,2023-04-19 03:59:00,0.0027600000000000957,False,,0.0027600000000000957,-0.00017000000000000348,1.09828,1.09739
2023-04-19,up_sweep,2023-04-20 01:00:00,1.09592,2023-04-20 03:59:00,0.0013799999999999368,False,11.0,0.0013799999999999368,0.0009399999999999409,1.09592,1.0947
2023-04-20,down_sweep,2023-04-21 01:00:00,1.09618,2023-04-21 03:59:00,0.0023799999999998267,False,66.0,0.0023799999999998267,0.000180000000000069,1.09722,1.09618
2023-04-23,down_sweep,2023-04-24 01:00:00,1.09843,2023-04-24 03:59:00,0.0018499999999999073,True,82.0,0.0018499999999999073,0.00038000000000004697,1.0995,1.09843
2023-04-24,down_sweep,2023-04-25 01:10:00,1.10493,2023-04-25 03:59:00,0.0024800000000000377,False,0.0,0.0024800000000000377,0.0007099999999999884,1.10669,1.10493
2023-04-25,up_sweep,2023-04-26 01:00:00,1.09804,2023-04-26 03:59:00,0.0045399999999999885,False,6.0,0.0045399999999999885,8.999999999992347e-05,1.09804,1.09719
2023-04-26,up_sweep,2023-04-27 01:00:00,1.10474,2023-04-27 03:59:00,0.0016000000000000458,False,126.0,0.0016000000000000458,0.0007600000000000939,1.10474,1.10409
2023-04-27,down_sweep,2023-04-28 01:00:00,1.10265,2023-04-28 03:59:00,0.003269999999999884,False,108.0,0.003269999999999884,0.000980000000000203,1.10394,1.10265
2023-04-30,down_sweep,2023-05-01 01:06:00,1.10045,2023-05-01 03:59:00,0.0009799999999999809,False,1.0,0.0009799999999999809,0.00042000000000008697,1.10143,1.10045
2023-05-01,up_sweep,2023-05-02 01:00:00,1.09791,2023-05-02 03:59:00,0.00275000000000003,False,,0.00275000000000003,-0.000320000000000098,1.09791,1.09685
2023-05-02,up_sweep,2023-05-03 01:00:00,1.10204,2023-05-03 03:59:00,0.0020700000000000163,False,49.0,0.0020700000000000163,0.0006199999999998429,1.10204,1.10048
2023-05-03,up_sweep,2023-05-04 01:35:00,1.10872,2023-05-04 03:59:00,0.00045000000000006146,False,1.0,0.00045000000000006146,0.003509999999999902,1.10872,1.10686
2023-05-04,up_sweep,2023-05-05 01:00:00,1.10295,2023-05-05 03:59:00,0.0018199999999999328,True,178.0,0.0018199999999999328,0.0003900000000001125,1.10295,1.10188
2023-05-07,up_sweep,2023-05-08 01:00:00,1.10252,2023-05-08 03:59:00,0.0025300000000001432,False,,0.0025300000000001432,-0.001140000000000141,1.10252,1.10167
2023-05-08,down_sweep,2023-05-09 01:11:00,1.0985,2023-05-09 03:59:00,0.0012300000000000644,False,0.0,0.0012300000000000644,0.0015700000000000713,1.09974,1.0985
2023-05-09,up_sweep,2023-05-10 01:00:00,1.09719,2023-05-10 03:59:00,0.0010499999999999954,True,0.0,0.0010499999999999954,0.0009600000000000719,1.09719,1.09644
2023-05-10,down_sweep,2023-05-11 01:00:00,1.09821,2023-05-11 03:59:00,0.005799999999999805,False,,0.005799999999999805,1.0000000000065512e-05,1.0993,1.09821
2023-05-11,up_sweep,2023-05-12 01:00:00,1.09216,2023-05-12 03:59:00,0.0013799999999999368,False,60.0,0.0013799999999999368,0.0015499999999999403,1.09216,1.09115
2023-05-14,up_sweep,2023-05-15 01:00:00,1.08555,2023-05-15 03:59:00,0.0021599999999999397,False,,0.0021599999999999397,-0.00045999999999990493,1.08555,1.08478
2023-05-15,up_sweep,2023-05-16 01:00:00,1.0882,2023-05-16 03:59:00,0.0012499999999999734,False,0.0,0.0012499999999999734,0.0019200000000001438,1.0882,1.08731
2023-05-16,down_sweep,2023-05-17 01:24:00,1.08606,2023-05-17 03:59:00,0.0029399999999999427,False,1.0,0.0029399999999999427,0.00035999999999991594,1.08718,1.08606
2023-05-17,down_sweep,2023-05-18 01:00:00,1.08347,2023-05-18 03:59:00,0.0025599999999998957,False,34.0,0.0025599999999998957,0.0001100000000000545,1.08433,1.08347
