trading_day_id,asia_high,asia_low,asia_range,asia_range_pips
2022-01-02,1.13755,1.13498,0.002569999999999961,25.699999999999612
2022-01-03,1.13087,1.13012,0.0007500000000000284,7.500000000000284
2022-01-04,1.12886,1.12769,0.0011699999999998933,11.699999999998933
2022-01-05,1.13185,1.13048,0.0013700000000000934,13.700000000000934
2022-01-06,1.13007,1.12899,0.0010799999999999699,10.799999999999699
2022-01-09,1.1358,1.13497,0.0008299999999998864,8.299999999998864
2022-01-10,1.13417,1.13284,0.0013299999999998313,13.299999999998313
2022-01-11,1.13733,1.1364,0.0009299999999998754,9.299999999998754
2022-01-12,1.1448,1.14357,0.0012300000000000644,12.300000000000644
2022-01-13,1.14681,1.14511,0.0017000000000000348,17.000000000000348
2022-01-16,1.14117,1.14,0.0011700000000001154,11.700000000001154
2022-01-17,1.14207,1.14078,0.0012900000000000134,12.900000000000134
2022-01-18,1.13297,1.13187,0.001100000000000101,11.000000000001009
2022-01-19,1.13651,1.13427,0.0022400000000000198,22.400000000000198
2022-01-20,1.13176,1.13009,0.0016700000000000603,16.700000000000603
2022-01-23,1.1341,1.13325,0.0008500000000000174,8.500000000000174
2022-01-24,1.1324,1.13162,0.0007800000000000029,7.800000000000029
2022-01-25,1.13058,1.13012,0.00045999999999990493,4.599999999999049
2022-01-26,1.12432,1.12303,0.0012900000000000134,12.900000000000134
2022-01-27,1.11481,1.11379,0.0010200000000000209,10.200000000000209
2022-01-30,1.11578,1.1144,0.0013799999999999368,13.799999999999368
2022-01-31,1.12303,1.12209,0.0009399999999999409,9.399999999999409
2022-02-01,1.12767,1.12681,0.0008599999999998609,8.599999999998609
2022-02-02,1.13003,1.12929,0.000740000000000185,7.4000000000018495
2022-02-03,1.1454,1.14318,0.0022199999999998887,22.199999999998887
2022-02-06,1.14559,1.14392,0.0016700000000000603,16.700000000000603
2022-02-07,1.14487,1.14355,0.0013199999999999878,13.199999999999878
2022-02-08,1.14234,1.1412,0.0011399999999999189,11.399999999999189
2022-02-09,1.14227,1.1413,0.0009699999999999154,9.699999999999154
2022-02-10,1.1412,1.13858,0.0026200000000000667,26.200000000000667
2022-02-13,1.1369,1.1352,0.0017000000000000348,17.000000000000348
2022-02-14,1.13145,1.13031,0.001140000000000141,11.400000000001409
2022-02-15,1.13595,1.13486,0.0010900000000000354,10.900000000000354
2022-02-16,1.13828,1.13726,0.0010200000000000209,10.200000000000209
2022-02-17,1.13711,1.13577,0.0013400000000001189,13.400000000001189
2022-02-20,1.13579,1.1313,0.004490000000000105,44.90000000000105
2022-02-21,1.13197,1.12995,0.0020199999999999108,20.199999999999108
2022-02-22,1.13358,1.13283,0.0007500000000000284,7.500000000000284
2022-02-23,1.1306,1.12749,0.003109999999999946,31.09999999999946
2022-02-24,1.12094,1.11864,0.0022999999999999687,22.999999999999687
2022-02-27,1.11944,1.1159,0.0035400000000000986,35.400000000000986
2022-02-28,1.12145,1.12016,0.0012900000000000134,12.900000000000134
2022-03-01,1.11355,1.11216,0.0013900000000000023,13.900000000000023
