trading_day_id,dow,side,asia_quartile,tp_mode,tp_pips,rr_fixed,entry_time,entry_price,stop_price,take_profit,exit_time,exit_price,exit_reason,r_multiple,mfe_R,contain_streak,resolve_streak,asia_contains_prev_ny,asia_resolves_prev_ny
2020-01-09,Friday,up_sweep,Q1,auto,12.199999999999,1.5,2020-01-10 01:06:00,1.11095,1.1101366666666668,1.11217,2020-01-10 03:24:00,1.1101366666666668,SL,-1.0,0.18442622950805504,4.0,0.0,True,False
2020-01-15,Thursday,down_sweep,Q1,auto,12.199999999999,1.5,2020-01-16 01:57:00,1.11498,1.1157933333333334,1.11376,2020-01-16 03:31:00,1.1157933333333334,SL,-1.0,0.5778688524593004,3.0,0.0,True,False
2020-01-16,Friday,up_sweep,Q1,auto,12.199999999999,1.5,2020-01-17 01:42:00,1.11396,1.1131466666666667,1.11518,2020-01-17 03:59:00,1.11355,time,-0.5040983606558054,0.18442622950805504,4.0,0.0,True,False
2020-02-05,Thursday,up_sweep,Q1,auto,12.199999999999,1.5,2020-02-06 01:53:00,1.10013,1.0993166666666667,1.10135,2020-02-06 03:02:00,1.10135,TP,1.5,1.5368852459017326,3.0,0.0,True,False
2020-02-06,Friday,down_sweep,Q1,auto,12.199999999999,1.5,2020-02-07 01:58:00,1.09774,1.0985533333333333,1.09652,2020-02-07 03:06:00,1.09652,TP,1.5,2.557377049180365,4.0,0.0,True,False
2020-02-12,Thursday,down_sweep,Q1,auto,12.199999999999,1.5,2020-02-13 01:08:00,1.08708,1.0878933333333334,1.08586,2020-02-13 02:59:00,1.0878933333333334,SL,-1.0,0.1598360655737387,3.0,0.0,True,False
2020-03-04,Thursday,down_sweep,Q1,auto,12.199999999999,1.5,2020-03-05 01:53:00,1.11316,1.1139733333333333,1.11194,2020-03-05 03:58:00,1.1139733333333333,SL,-1.0,1.487704918032827,3.0,0.0,True,False
2020-03-12,Friday,up_sweep,Q4,auto,20.9999999999995,1.5,2020-03-13 01:21:00,1.11925,1.11785,1.12135,2020-03-13 02:22:00,1.11785,SL,-1.0,1.5357142857142325,3.0,0.0,True,False
2020-04-22,Thursday,up_sweep,Q3,auto,13.0499999999995,1.5,2020-04-23 01:06:00,1.08239,1.08152,1.0836949999999999,2020-04-23 02:55:00,1.08152,SL,-1.0,1.1954022988505397,3.0,0.0,True,False
2020-05-06,Thursday,down_sweep,Q1,auto,12.199999999999,1.5,2020-05-07 01:30:00,1.07919,1.0800033333333334,1.07797,2020-05-07 02:04:00,1.0800033333333334,SL,-1.0,0.7131147540984498,3.0,0.0,True,False
2020-06-10,Thursday,down_sweep,Q4,auto,20.9999999999995,1.5,2020-06-11 02:55:00,1.13594,1.13734,1.13384,2020-06-11 03:59:00,1.13632,time,-0.27142857142861143,1.1642857142857566,3.0,0.0,True,False
2020-07-01,Thursday,up_sweep,Q1,auto,12.199999999999,1.5,2020-07-02 01:00:00,1.12645,1.1256366666666666,1.12767,2020-07-02 03:27:00,1.12767,TP,1.5,2.6065573770495436,3.0,0.0,True,False
2020-07-02,Friday,down_sweep,Q1,auto,12.199999999999,1.5,2020-07-03 01:19:00,1.12305,1.1238633333333334,1.12183,2020-07-03 02:15:00,1.1238633333333334,SL,-1.0,0.7745901639346501,4.0,0.0,True,False
2020-07-29,Thursday,down_sweep,Q3,auto,13.0499999999995,1.5,2020-07-30 01:00:00,1.17675,1.17762,1.175445,2020-07-30 02:26:00,1.175445,TP,1.5,2.49425287356332,3.0,0.0,True,False
2020-09-02,Thursday,down_sweep,Q4,auto,20.9999999999995,1.5,2020-09-03 01:00:00,1.18069,1.18209,1.17859,2020-09-03 03:59:00,1.18175,time,-0.7571428571429187,1.2857142857143333,3.0,0.0,True,False
