week,days,mean_pips,std_pips,var_pips,p25_pips,median_pips,p75_pips,cv,roll_var_mean,roll_var_std,z_var,regime,var_diff,z_diff,trend,regime_prev,transition,w_q4,w_q1,w_q2,w_fade_bias
2018-01-01,5,14.659999999999673,5.099313679309839,26.002999999996444,13.699999999998713,14.400000000001079,19.099999999998563,0.3478385865832164,,,,Neutral,,,flat,,True,0.6,0.4,0.2,0.3
2018-01-29,5,21.25999999999939,2.133775995741022,4.553000000000591,19.699999999998052,22.400000000000198,22.899999999999032,0.1003657570903614,86.65479999999282,93.83198112029089,-0.8749873872399562,Compressing,-131.43899999999778,-1.1804071063555863,falling,Neutral,True,0.3,0.8,0.2,0.6
2018-02-05,5,20.02000000000015,6.114490984537954,37.38699999999592,14.899999999999913,17.599999999999838,24.299999999999322,0.30541913009679866,78.44349999999334,87.60228957766351,-0.46866925736682846,Neutral,32.83399999999533,0.4063181298731277,rising,Compressing,True,0.6,0.4,0.2,0.3
2018-03-26,5,12.24000000000025,2.196132965009788,4.823000000002684,10.799999999999699,11.200000000000099,12.900000000000134,0.17942262786027313,55.696083333330286,67.73508863636066,-0.7510595225827841,Compressing,-61.36700000000791,-0.8820185672923488,falling,Neutral,True,0.3,0.8,0.2,0.6
2018-04-02,5,11.560000000000237,2.2255336438704747,4.952999999999393,11.000000000001009,12.099999999999334,12.199999999999989,0.19252021140747658,54.64274999999747,68.41430662042383,-0.726306418271352,Neutral,0.1299999999967092,0.024753104311432073,rising,Compressing,True,0.6,0.4,0.2,0.3
2018-04-09,5,9.46000000000069,2.58998069490805,6.707999999996386,7.600000000000939,8.60000000000083,12.199999999999989,0.27378231447228973,34.44066666666588,36.21694017153964,-0.7657374293718676,Compressing,1.7549999999969934,-0.03943101110051561,falling,Neutral,True,0.3,0.8,0.2,0.6
2018-04-16,5,9.999999999999343,4.004996878900725,16.040000000004547,8.299999999998864,9.500000000000064,13.099999999999223,0.4004996878900988,24.444666666666382,19.50827197341911,-0.4308257890864741,Neutral,9.332000000008161,0.3349116402853935,rising,Compressing,True,0.6,0.4,0.2,0.3
2018-04-23,5,11.83999999999985,2.7808272150577302,7.733000000005732,9.999999999998899,13.000000000000789,14.100000000001334,0.23486716343393288,24.709666666666816,19.25623449835253,-0.8816192318448098,Compressing,-8.306999999998816,-0.4507934427583357,falling,Neutral,True,0.3,0.8,0.2,0.6
2018-04-30,5,13.239999999999696,4.839731397505556,23.42300000000108,10.899999999998133,12.099999999999334,16.40000000000086,0.3655386251892498,23.54600000000058,18.873089514791413,-0.006517215949360137,Neutral,15.689999999995347,0.8751020158954497,rising,Compressing,True,0.6,0.4,0.2,0.3
2018-06-04,5,16.679999999999584,6.965414560525984,48.516999999987384,12.799999999999478,15.199999999999658,16.300000000000203,0.41759080099077683,20.404749999999613,18.422310378655677,1.525989380385154,Expanding,36.82399999999218,1.893908497294443,rising,Neutral,True,1.0,0.4,0.1,0.1
2018-06-18,5,16.899999999999693,4.818713521263629,23.220000000008927,14.399999999998858,19.599999999999618,19.800000000000928,0.28513097758956907,27.07591666666531,32.597555285269955,-0.11828852295554751,Neutral,-104.62699999998377,-3.2024865064743793,falling,Expanding,True,0.6,0.4,0.2,0.3
2018-08-06,5,14.839999999999964,11.538544102268524,133.13799999999574,6.699999999999484,8.700000000001484,18.599999999999728,0.7775299260288782,33.67766666666413,44.98576479904916,2.2109290300524993,Expanding,131.22999999999672,2.898620768539776,rising,Neutral,True,1.0,0.4,0.1,0.1
2018-08-13,5,10.660000000000558,2.1161285405194046,4.478000000000785,9.600000000000719,10.80000000000192,11.699999999998933,0.19851112012376115,32.466666666664494,45.55629324497351,-0.6143754171604351,Neutral,-128.65999999999497,-2.8253044472129343,falling,Expanding,True,0.6,0.4,0.2,0.3
2018-08-20,5,28.39999999999954,18.433664855366622,339.7999999999785,12.900000000000134,26.100000000000012,34.49999999999953,0.6490727061748915,59.808916666663116,95.7233684377815,2.925002409576766,Expanding,335.3219999999777,3.539377826737201,rising,Neutral,True,1.0,0.4,0.1,0.1
2018-08-27,5,12.539999999999996,3.984093372399441,15.872999999997152,10.900000000000354,11.499999999999844,13.199999999999878,0.3177107952471645,57.08858333333058,96.4665805736642,-0.4272524545623364,Neutral,-323.9269999999814,-3.3522548641391023,falling,Expanding,True,0.6,0.4,0.2,0.3
2018-11-05,5,22.199999999999772,29.259357477565914,856.1099999999923,8.500000000000174,8.699999999999264,11.099999999999444,1.3179890755660457,112.90858333332967,241.66171487413598,3.0753792219580256,Expanding,831.3329999999984,3.263595334959861,rising,Neutral,True,1.0,0.4,0.1,0.1
2018-11-12,5,14.320000000000556,3.8192931283158127,14.587000000000387,12.300000000000644,15.100000000001224,15.600000000000058,0.266710413988524,85.80749999999814,232.76927192125075,-0.305970368907167,Neutral,-841.522999999992,-3.3813495908651925,falling,Expanding,True,0.6,0.4,0.2,0.3
